x,y,z,nx,ny,nz
1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,6.503031191852969017e-02,8.290334994303526495e-01,5.554048211476403374e-01
1.489363606931301774e+03,1.440126869383538633e+03,1.517958522323183615e+03,-3.126195299916592063e-01,9.413701722069930944e-02,9.452022278097866881e-01
8.953484126675381276e+02,1.755374756462242374e+02,2.571182827761596855e+03,-4.126186843200810861e-01,-8.746893325285980403e-01,-2.542919442503850380e-01
1.548437124864319458e+03,1.480507144450048145e+03,1.525998567047656479e+03,4.127756235178698940e-01,8.815992967028433158e-01,2.289082014312413538e-01
1.534000914498121119e+03,1.501863840713031323e+03,1.538333735753164774e+03,-2.019604584868956148e-03,5.305677098944149295e-01,-8.476401514880690380e-01
8.266088312607289481e+02,1.705275873190682034e+02,2.564464500857264738e+03,7.389654912797824493e-02,-1.180014703305958534e-01,9.902600431335164544e-01
8.765644990597951391e+02,1.229013735170806711e+02,2.543333281785792678e+03,-7.052686963969199974e-02,-4.245625641760697455e-01,9.026475445926092078e-01
1.495710834256208727e+03,1.395284068782078293e+03,1.527641608665106332e+03,-3.695954248595855612e-02,9.992277522651608068e-01,1.333759057487699136e-02
2.058255237561940248e+03,1.644780292187475879e+03,4.139581582747717903e+02,1.664644402223327060e-02,5.964285200321574054e-01,-8.024935615901631625e-01
2.777983438470653709e+03,2.040315046813926301e+03,7.129767656390498587e+02,-9.284193026959285389e-01,-3.450462089379935371e-01,1.377705051131208336e-01
2.519125531248212610e+03,1.215958478094394195e+03,4.346129671389753639e+02,-7.846934661799992439e-01,4.620090470727584997e-02,-6.181598826668126545e-01
1.588800290925700210e+03,1.488150328356893397e+03,1.491979002692017957e+03,2.254526734075742306e-02,2.990941538394474852e-01,-9.539572307287149666e-01
1.470033103651481952e+03,1.403053183889353249e+03,1.589685114548630281e+03,8.629953167771705486e-03,-2.203392040298749743e-01,-9.753851337168324420e-01
