x,y,z,nx,ny,nz
1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,-2.585997338584517524e-01,-9.606271233024985534e-01,1.015958051491510222e-01
1.478269959661271514e+03,1.508475883565747381e+03,1.452650405327162161e+03,-1.251479558736231720e-02,5.856105510321280710e-02,9.982053810296782625e-01
1.518946452350774507e+03,1.483830183676880552e+03,1.451949853270665471e+03,-1.332045039766902896e-03,9.988457913821310319e-01,4.801365112357808967e-02
1.475153424348058934e+03,1.501024817111115681e+03,1.471652490819202285e+03,-3.736726811570741276e-04,3.262875538359557570e-01,-9.452704864643112215e-01
1.525680185003816405e+03,1.514651253995222760e+03,1.475868818041803934e+03,-7.117625935318620811e-02,-5.841710467432965903e-02,-9.957516668255979031e-01
1.463718594008977789e+03,1.542989047855824310e+03,1.506551415292929278e+03,-5.203143215416509149e-01,5.010971430757523715e-01,6.915017425863586586e-01
1.436709036808627388e+03,1.503971954435681937e+03,1.471577201187670198e+03,-6.292336119405690653e-02,8.644012215622699502e-01,-4.988498559463536708e-01
1.531771435378487467e+03,1.524496764992939916e+03,1.420856912180373229e+03,3.291256700331123713e-04,-2.002728071747738037e-01,-9.797401157361217416e-01
1.498504947848377697e+03,1.455790536316612361e+03,1.447816635512587254e+03,-3.114804849710573476e-01,5.565215019604174973e-02,9.486214975746396494e-01
1.517616806093690002e+03,1.557651650798877426e+03,1.455374214709063381e+03,-4.789401111866853876e-03,9.446985298507929452e-01,3.279050919622022997e-01
1.481032335704163415e+03,1.455178345443039007e+03,1.395769248002231507e+03,8.600330867785978273e-03,9.963663347344927645e-01,-8.473583254277661236e-02
1.541744190222996167e+03,1.487043234601858558e+03,1.465062788479201117e+03,-1.862592965534170045e-02,3.570993702207581055e-02,9.991886083930069384e-01
1.514724094712664055e+03,1.474061109557389045e+03,1.490002483251095782e+03,-3.439669422358622702e-03,9.887679336584137557e-01,1.494193496276022270e-01
1.460643540711008427e+03,1.498227636820787893e+03,1.463594457310574171e+03,1.610029395660624030e-01,-5.780158990937083602e-02,-9.852598792476205958e-01
1.529434692847526094e+03,1.541592767952534132e+03,1.512529779631245447e+03,2.081480369871430982e-04,2.865423028115612336e-01,-9.580675682715923402e-01
1.533213795520338635e+03,1.425918638713644896e+03,1.423936302538516657e+03,3.802514065563537826e-02,9.840228747308077395e-01,-1.739340986829099600e-01
1.577763578767935087e+03,1.539156346688677559e+03,1.412441346212365943e+03,4.990760532018044293e-05,-9.987794624144389344e-01,4.939213468109533711e-02
1.572410006701069506e+03,1.567586725319233437e+03,1.419887245482733533e+03,-6.613126896653107045e-02,1.998344071290678314e-01,9.775954505787403104e-01
1.420155272790458184e+03,1.460594891114697475e+03,1.446221194281948101e+03,-2.230152224346277148e-02,-1.610290495830328239e-01,-9.866976676246932421e-01
1.525956657305738190e+03,1.416846262927845601e+03,1.486886400865189898e+03,1.866037982965067232e-02,9.931564596184466742e-01,-1.152910965459426340e-01
1.439240069960878600e+03,1.552324725227763793e+03,1.481833210894290460e+03,-2.348086090283811947e-02,-9.791800728327353376e-01,2.016309354700827061e-01
1.613773838614840997e+03,1.600057226562207006e+03,1.397276864760027820e+03,4.564449200415103824e-01,-1.781930743694487840e-01,-8.717254517421545446e-01
1.532729939169020327e+03,1.448020614667042992e+03,1.441896196979573688e+03,1.242895907186973917e-03,-4.890478813189991919e-02,-9.988026716561875240e-01
1.430419150984119597e+03,1.410849916407295268e+03,1.461389833717521469e+03,1.847558387355521109e-02,1.610416164701131136e-01,9.867746706139270962e-01
1.467700871349343743e+03,1.507825216963762614e+03,1.504957148465491173e+03,-2.841282849358061635e-01,-9.390833307144798026e-01,1.933742890707972062e-01
1.500814896915408781e+03,1.473820660364106971e+03,1.535283085631249151e+03,-2.944323002974428075e-02,9.883451041299010642e-01,1.493554530235528255e-01
1.602098421187493841e+03,1.654387698446640570e+03,1.373900740308694594e+03,-4.656777835642920693e-01,1.772323015304173854e-01,8.670253244218876221e-01
1.485550907704598103e+03,1.497819623685821171e+03,1.420620263771145346e+03,1.756852703183399872e-05,-9.890337972872901284e-01,1.476893615492681777e-01
1.485525795631475830e+03,1.551357985250677984e+03,1.410748657339339616e+03,-2.367962638036041345e-01,5.689999540822952839e-02,9.698917052801294680e-01
1.530052231392735166e+03,1.574323805922688507e+03,1.385750984698604952e+03,-2.674171109762019105e-02,9.983231289591687485e-01,5.134015068877791077e-02
1.553090028194713568e+03,1.575317391824963124e+03,1.374955908354815847e+03,-9.326299682567609339e-04,9.824609417421731328e-01,-1.864661581961315762e-01
1.405183975654176720e+03,1.502121891115335302e+03,1.499260381375378984e+03,-2.474461199301481729e-01,9.489908429631064291e-01,-1.954144255260794050e-01
1.540704432757813720e+03,1.566278466793353573e+03,1.423836265630905928e+03,2.759708633453424043e-02,9.848495044382186148e-01,-1.712012103743420499e-01
1.523335601793223077e+03,1.497419394174372655e+03,1.449894068518581662e+03,1.126188448175529890e-04,-9.996560046920935916e-01,-2.622707761144746352e-02
1.415863716012322357e+03,1.466473304005758109e+03,1.537128053564836364e+03,2.218060692873309592e-01,-9.550528011298137221e-01,1.966626926526741648e-01
1.452371903307824596e+03,1.510214553727811790e+03,1.505673421219778675e+03,5.437210698346132270e-02,-9.780012618242164280e-01,2.013881969044352127e-01
1.494597185997536144e+03,1.475909787890861253e+03,1.452762262665037497e+03,-2.496846201849078559e-02,1.193094812058793398e-02,9.996170408618367809e-01
1.512925108521677885e+03,1.393563865400518125e+03,1.522637912011012986e+03,-2.310276889938107144e-03,-2.373832694572375890e-01,-9.714133239782561935e-01
1.466693697029863415e+03,1.434901899228917728e+03,1.488051785961740734e+03,-4.177000184370328606e-01,5.321186319221992561e-02,9.070254639277306463e-01
1.413716486455532049e+03,1.502379413617527007e+03,1.480846240992490038e+03,-2.777825269787217565e-03,8.443159306447033108e-02,9.964254060286531489e-01
1.406543662824541570e+03,1.407640970941766682e+03,1.454079865534511327e+03,-2.671662193855107309e-03,-9.991263780252169768e-01,4.170543076546711497e-02
1.404456110083047179e+03,1.568181737382893289e+03,1.426859149136806309e+03,6.422992642801177935e-04,2.283957230174558095e-01,9.735681697544290580e-01
1.428387633653053854e+03,1.456729981884132258e+03,1.448390825199506025e+03,-7.955825852885295424e-02,-1.605585550969746700e-01,-9.838147355498533253e-01
1.443270340195061635e+03,1.458895966519798321e+03,1.469405028994012355e+03,3.635599882714402598e-01,-5.455804091793371030e-02,-9.299718033893648039e-01
1.511074007342728009e+03,1.506673811140672115e+03,1.401503253559388440e+03,6.997548496021924679e-05,-4.524340788060078090e-03,-9.999897626695311015e-01
1.421755458000985982e+03,1.535827160353046338e+03,1.492037204662988870e+03,1.025201364934294479e-03,8.087559690238762533e-01,-5.881434616914584801e-01
1.577771032395818111e+03,1.491638671605182253e+03,1.440951997476129918e+03,2.844343257401309689e-05,-2.778536261040200350e-01,9.606234234349163570e-01
1.578591929364129555e+03,1.576171998967392710e+03,1.369649532766303992e+03,1.359728341492038584e-01,-9.894051032790478484e-01,-5.088152885684543714e-02
1.562950482649752075e+03,1.475792840176156460e+03,1.415413939222292129e+03,4.993457214691932466e-06,-7.052547772594303099e-02,9.975099783794610930e-01
1.466221978218151889e+03,1.535074317171331359e+03,1.453377244063857233e+03,-1.189874350819136554e-02,4.108227800722425438e-01,9.116375723261082031e-01
