x,y,z,nx,ny,nz
2.105022160715788182e+00,8.358294966942764859e+01,9.262474770433506421e+01,2.354705371487145205e-01,3.883306832356420157e-01,-8.909281152767799528e-01
7.202442024677853283e+01,3.209052021601177529e+01,4.301057900739567685e+01,6.038915185224467130e-01,7.876143982603237559e-01,-1.223870642988123536e-01
1.927960812417148588e+02,8.212333848217705068e+00,1.439922562417247889e+02,9.358207562925177081e-01,-2.555748746954063511e-01,2.427364733914697814e-01
1.235703551147372252e+02,1.298681541119830740e+02,8.104003052017199593e+01,8.762461402859499371e-01,-4.792646536811692171e-01,4.998093000179242018e-02
1.882876388105078149e+02,1.768293462380818823e+02,2.082311372040303610e+01,-8.789612601322382979e-01,-1.610453320784059894e-01,-4.488780504775253810e-01
1.406249713175905924e+02,1.865064516499338652e+02,1.826964619727321235e+02,-3.062655946366476534e-01,6.347388739078754227e-01,-7.094419972697012522e-01
1.814184654772797956e+02,1.514387079677717054e+02,9.043649413226010836e+01,-2.341296136774495551e-01,-9.037667431713718447e-01,3.583141051293677326e-01
8.851682725884350589e+01,1.005475779771703770e+02,1.854175648436329595e+02,-3.079878712153316656e-01,-5.199040547300679549e-01,-7.967705096560006028e-01
2.021382931090470336e+01,4.368633175319012452e+01,1.622077786184132151e+02,6.493896255993539812e-01,5.674668855829303471e-01,-5.062355656497680156e-01
9.062789498156055856e+01,1.370732639895794591e+02,1.524913544638869496e+02,8.509211696189910024e-01,-4.888831665436845775e-01,-1.921624639789687450e-01
8.363175462321507325e+01,6.873817722708938049e+01,6.190899153722045867e+01,-7.610062642684424228e-01,4.035295317536105597e-01,5.079698640125234199e-01
4.371924274963191692e+01,2.604309198192548180e+01,5.277631500660373121e+01,-8.514534305367618128e-01,8.361841809896036759e-02,5.177209825570210366e-01
9.329739049138240148e+01,9.268252185091073159e+01,1.464795730955332260e+02,-1.966349697207312730e-01,9.606088463953997847e-01,-1.963805817992870517e-01
4.610727173960388825e+01,1.348947793584942545e+01,1.268115959386091021e+02,7.345100996105177193e-01,5.840134502589688914e-01,3.455766246214614923e-01
1.164129830216190271e+02,6.567572349103252805e+01,1.648602105325476685e+01,-4.860027448587554422e-01,-7.723524597422313231e-01,-4.089902320568066241e-01
8.104794777974559850e+01,3.371623212542495196e+01,1.602915312471728271e+02,-3.945001377664781317e-01,7.762859799357689772e-01,4.916805046525566936e-01
1.720911033011677489e+02,1.090482678958106106e+02,4.967958688886241703e+01,-6.947805236971237308e-01,-6.716287904206756920e-01,-2.572834852205065914e-01
6.473005234602395319e+01,9.851230397055590515e+01,7.563698014095758992e+01,-8.655607599315717771e-01,-4.542118877414491607e-01,2.109410626194659910e-01
1.154652150949828098e+02,1.827806876837317986e+02,5.468324385073900373e+01,-9.818627517813470762e-01,-1.712810402436573676e-01,-8.129170877409014340e-02
6.180106770928909476e+00,1.755618864738211471e+02,1.659271455838498071e+02,5.702055466323622257e-01,6.320704419892415604e-01,-5.247404986764544477e-01
1.310176869938172786e+02,1.811527001185923496e+02,1.125511179822150893e+02,-2.880895927200937678e-01,2.723486527315909789e-01,9.180580580331820784e-01
1.503203484803026697e+02,1.471538914077359834e+02,1.280660501006314007e+02,1.380113695429344700e-01,-6.468477617026029414e-01,7.500272228760875848e-01
1.809310878926688417e+02,1.280764552468694433e+02,4.983826768800430074e+01,1.225487169371340147e-02,9.915589837194515033e-01,-1.290759463378788052e-01
1.231901598634201349e+02,7.334594175318171949e+01,3.025107584824624496e+01,1.350326592286336669e-01,3.237222538080272161e-01,9.364668084503020573e-01
1.307400140023447079e+02,1.066932067443232199e+02,1.297721521248918748e+02,8.476282231126294198e-01,-4.055190543618693577e-01,-3.421705597072634553e-01
9.752888579255126444e+01,9.095622789964063770e+01,1.169295350646651315e+02,9.308136660445365251e-01,1.810433437541243973e-01,3.175046878158747643e-01
1.927916520944082777e+02,1.481642020333448428e+01,4.164847787040113047e+01,-1.660354779370088463e-01,-9.823507624566232277e-01,-8.613477558524385014e-02
1.031221913285262133e+02,7.302550876768695964e+00,1.419890589341653140e+02,-4.821932396339206894e-01,5.408832954075959432e-01,6.891552367923817757e-01
9.890029213481466286e+01,1.383900868209407236e+02,1.321914106284214654e+02,-3.454659412359089021e-01,-3.613699144287377818e-01,8.660629702220008497e-01
1.131518107213320405e+02,2.215964965030231326e+01,1.628598073625226164e+02,6.769069924522618242e-01,-3.712060204673135466e-01,-6.356123141790552822e-01
7.338740296917828232e+01,2.750505386794646512e+01,1.777468295569798329e+02,-8.908953549079281498e-01,-1.835825546606522918e-01,4.154550664340797006e-01
7.160142182767799568e+01,1.541752338488501834e+02,6.008512191101832656e+01,8.369294464948890955e-01,2.868337055312378814e-01,-4.661282301673840833e-01
1.791388650264718194e+02,5.022434360375984141e+01,5.354413614500315077e+01,9.395313632419242111e-01,2.710878340472909764e-01,2.092658684886767595e-01
7.947916718524699320e+01,5.330256684383534349e+01,1.094886989537422011e+02,-7.747560469173818409e-02,9.444872467420298845e-01,-3.192825886535463620e-01
5.143750875838352954e+01,4.561781225840656617e+01,1.557812553348367146e+02,-5.059510753957211504e-01,-5.253927087912707572e-01,-6.840877216065820443e-01
1.528005513115300857e+02,1.694266876109790587e+02,2.045025458855991474e+01,9.250154671107224669e-01,-3.525199049414867725e-01,1.416901627636059646e-01
1.505765662224935966e+02,1.946774274505111464e+02,1.954669202825212722e+02,8.341061464939807379e-01,2.116681457614224826e-01,-5.093756300107840085e-01
5.499095054075421984e+00,1.218096450332968672e+01,1.488997161270746119e+02,4.821566493024723732e-01,-4.995938098341874967e-01,-7.196742254011702089e-01
8.813986349435738887e+00,1.291032292155330374e+01,1.051873583673079935e+02,4.106666800037906961e-01,-8.106012405660089071e-01,-4.174667731993907394e-01
2.005525154866603543e+01,9.359056826479550750e+01,3.020224575454533777e+01,-4.908861162187600630e-02,-8.099915279268871116e-01,5.843834639119278584e-01
1.677884290234000986e+01,1.737176058887012289e+02,5.141828583533124686e+01,8.404805369926824851e-03,8.067813115081935438e-01,-5.907903813077977073e-01
1.449332130193570549e+02,5.431878432305134652e+01,1.306040380406641646e+02,-9.299923025784543329e-01,2.417965741444588201e-01,2.768550773867585746e-01
4.021297182312186180e+01,8.473761207874841261e+01,1.115394806003819639e+02,-3.170803015620315968e-01,6.793132471271559059e-01,-6.618108450583829461e-01
1.021054935180953862e+02,1.855215900698788687e+02,7.056647678377274246e+01,-1.896398475734473732e-01,-8.308334082165572676e-01,5.232137001279489885e-01
4.387558954781941623e+01,3.923616857943333969e+01,3.299191948617264813e+01,2.867395416391148033e-01,9.114645509832196568e-01,2.949793341228301169e-01
8.778747924806425829e+01,9.905549556350926821e+01,1.261581623561401813e+02,-7.334273045655108625e-01,-6.283134484219072835e-01,2.594351546108212836e-01
9.365745592682714005e+01,7.356836923751140489e+01,1.041209525837836907e+02,8.847906207607370010e-01,-4.574554807485884389e-01,8.876959245658185005e-02
1.140576842142937437e+02,1.810047297336648739e+02,1.906586854748227200e+00,3.432845867813660856e-01,8.711056585368679439e-01,3.511846012304585263e-01
1.392993770495776857e+02,7.657084860200735932e+01,5.097171007333606241e+01,-2.166934773813019577e-01,7.795955119084420071e-01,5.876008634018615728e-01
8.503019718021243989e+01,6.110650171455945667e+01,1.631865629595288283e+02,-7.287033803459986858e-01,-6.599201086391977000e-01,-1.830214022565242737e-01
1.789541680263995431e+02,1.272456955008462529e+02,9.769709376411013579e+01,4.777356456486990810e-01,-5.873328668356165849e-01,6.533060204906092627e-01
4.335390557389510491e+01,1.334615952534884684e+02,1.223056461537327237e+02,-5.318522442338001754e-01,4.597913433229676716e-01,7.111435234231773261e-01
1.751141054227579374e+01,3.736515382054267320e+01,1.108532142877125182e+02,-6.810772760019566663e-01,-7.114307226299869669e-01,-1.732052857447747840e-01
2.954243472931568704e+01,2.792251217879819691e+01,8.117297332634666418e+01,2.293607984935104038e-01,8.417424543812536131e-01,-4.887363958256457086e-01
1.896994472166602179e+02,2.457646909519705858e+01,1.753214684700979831e+02,-7.541870504388132890e-01,-5.103486526877875074e-01,-4.132144063899071407e-01
8.985573845908749036e+01,1.157293682574685363e+02,1.143205631720313278e+02,4.793774759221303694e-01,-7.210213696572497222e-01,5.003253142447531276e-01
1.812067222673679794e+02,5.761758263493527465e+01,1.785839350666964265e+02,-7.962609563464997375e-01,-5.993571440394296346e-01,-8.209447779879149032e-02
6.134155785443447684e+01,1.700072658892692345e+02,4.166436022327981714e-01,1.440525171806873173e-01,9.819597780506856832e-01,-1.224902713792232339e-01
1.684025876578040766e+02,1.211097533498599859e+02,1.202592664210432361e+02,-3.251690295896902949e-01,-9.326115507253868175e-01,-1.565273063950456400e-01
3.746511769487898391e+01,1.147157993732256500e+02,1.478346560545523971e+02,-1.586749634124652031e-01,4.259832196158038764e-01,-8.907078940875098327e-01
1.228402102560535241e+02,1.390367293019469628e+02,3.213095578683124387e+01,9.024296638241382507e-01,2.123756151351557098e-01,-3.748563724204474479e-01
1.378820767067950044e+02,4.479085361027099310e+01,9.313978428179196101e+01,6.261973092421886378e-01,-3.377836619609443369e-01,7.026941920978835299e-01
2.110747119718268294e+01,1.263019931792689619e+02,1.334067563529949325e+02,2.021910195763215179e-01,9.720134141857676990e-01,-1.196190379647615182e-01
2.753042092420376719e+01,1.882813419662703325e+02,1.196825773427541009e+02,8.366467054035225948e-02,-6.427091975672789836e-02,-9.944191630167825702e-01
7.264523606494670105e+01,1.309444613692704706e+02,9.085668963043090685e+01,9.953096782685080246e-01,-9.657847466280031212e-02,5.589505778338570499e-03
1.056347713716350967e+02,3.051591812523179570e+01,1.215174596818286545e+01,7.155281551544649954e-01,6.350817400315362793e-01,-2.910165676688598602e-01
