x,y,z,nx,ny,nz
2.662226629465376604e+01,1.662407171143576932e+02,9.628112313667759281e+01,5.498026861345105543e-01,9.490390951011332121e-02,8.298856874756748159e-01
8.360538103239240115e+01,1.421996271058248063e+01,6.457019917521230923e+01,-4.551354657468010267e-01,-8.724388240774552106e-01,1.780511332729723117e-01
6.003556278692497017e+01,2.974369454080782305e+01,3.615298922015048788e+01,1.548617450542980611e-01,6.118478481740171615e-01,7.756674871370866642e-01
1.891770204312765600e+02,2.831655049174226235e+01,1.250444503584988638e+02,1.018564187205585475e-01,4.864964118516698632e-01,8.677249052659907758e-01
1.788684459014485242e+02,2.393161663843253795e+00,8.155673335078400044e+01,-5.660774772769977536e-01,-5.930402076998628758e-01,5.725902564391168736e-01
2.375325121750028146e+01,9.769367439605537129e+01,8.771617378904694817e+01,-1.014112947562137157e-01,8.299105078578487005e-01,-5.486021310941073814e-01
1.488057270571982542e+02,4.937912651084160842e+01,1.277623698720278043e+02,-8.619910093411516927e-01,1.566684900885590981e-01,4.821062995091369707e-01
1.235833405547003707e+02,9.060360948267289416e+01,8.864890254452868135e+01,-4.780292271636764623e-01,2.907467075554001079e-01,8.288271291535967977e-01
3.488911333949288007e+01,1.555912212006196285e+02,9.582846672352229689e+01,-7.121000571793907330e-01,-6.009000795179956222e-01,-3.630875968666174014e-01
6.970609144563636050e+01,1.831757064722198436e+02,1.132268880776571862e+01,-5.988039124728087303e-01,-4.784604733222183048e-01,6.422689856076936321e-01
9.324150638562182181e+00,1.256176731332064804e+02,6.861794097152680294e+00,-5.510582815189297712e-01,-7.118229442926758965e-01,-4.354800412715949531e-01
4.367301921901271200e+00,1.717749608599529836e+02,1.800179522895853665e+02,4.724756076525690185e-01,-6.198044166559357748e-01,-6.265854173735061483e-01
6.714497739200271553e+01,8.267853831201577464e+01,1.607422865860913817e+02,8.502965361176997305e-01,4.916613593939639371e-01,-1.877895320381851585e-01
6.557838816816706640e+01,8.134696441602694961e+01,2.326584496637039123e+01,-9.687558461177419034e-01,-1.350689444828299668e-01,-2.080107950251436078e-01
1.736394758388922810e+02,1.183974251707936105e+02,1.294112466142777293e+02,3.446442285866732624e-02,-7.184744118242862854e-01,6.946990161996523527e-01
1.551621628363199648e+02,1.847384464442287424e+02,4.182635795092235043e+00,-1.460774478382302344e-01,7.332678954714951791e-01,6.640629282695078572e-01
1.597542234719739440e+02,1.483317793547663541e+02,3.927592159817871220e+01,8.820581288874459469e-01,3.076526802388171999e-01,-3.568238859766112991e-01
1.709842288513580684e+02,1.095793805647640227e+02,9.940321155556247845e+01,9.244175654294058964e-01,-3.644169239391898962e-01,-1.124831999467866828e-01
2.829599934448337706e+01,6.543238676880606874e+01,8.651797747086742163e+01,-2.485432082105326346e-01,7.902212199895519706e-01,-5.601577430765728449e-01
1.665101291297494299e+02,1.523552283347555658e+00,2.560473258820872644e+01,-6.165652917250122877e-01,-7.866298173056832654e-01,-3.256948823174307672e-02
3.577893366788331520e+01,1.216022022235241167e+02,2.395825740415349969e+01,4.855063076123439791e-01,-8.579752677465674049e-01,1.678155690090593344e-01
1.185087062174228123e+02,1.531230333193445290e+02,1.780722157858702417e+02,3.075813255436813942e-01,9.511286821519271406e-01,2.734882379062081315e-02
1.852823057709167074e+02,2.809275714766257082e+01,7.133492152111469409e+01,5.576306771066070755e-01,-4.232544698018285700e-01,7.140754033996690175e-01
1.356996838566739143e+02,1.620192704205666985e+02,1.273923718452137877e+02,8.133162098052558742e-01,3.115181005628720468e-01,-4.913992428644079480e-01
1.835264782233766994e+02,1.230976804328561158e+01,2.475278602731251709e+01,8.633120662770349396e-01,3.513358902428080355e-01,3.622918277380401952e-01
1.188938449072191483e+00,1.064291576118638716e+02,1.363771761533209883e+02,8.164555365221644045e-01,5.735390923339280800e-01,6.673279887041086433e-02
1.219512050938729715e+02,1.820524526726942156e+02,1.998264557951716824e+02,9.400325396257569466e-01,-8.690748005147259925e-02,-3.298270976645984454e-01
1.801842274393274295e+02,9.438167727255196837e+01,1.467303203329157668e+02,-6.164794207945760718e-01,-2.202662239810024847e-01,7.559338028610276261e-01
7.816454982451594091e+00,5.177301342888158331e+01,6.152270498098065588e+01,-5.636836477728351946e-02,-2.202168695316663038e-01,-9.738208961734228231e-01
1.399865131011372625e+02,1.953988216697340761e+02,8.403776188894151744e+01,4.962864753764906212e-01,8.099714163138443945e-01,-3.124836621503995215e-01
8.808662513037988617e+01,6.974065491929319194e+01,1.609035318540384196e+02,1.876612671859146098e-01,4.554595841634841991e-01,-8.702527311016052813e-01
8.793187278099054538e+01,5.315100353653607357e+01,1.946802130266895290e+02,9.641872100000892232e-01,2.573071304672895909e-01,-6.431224363162295343e-02
2.777497227713680417e+01,8.725358007132102500e+01,6.816604942460658378e+01,7.649668271726478563e-01,-2.462781962932566460e-01,-5.951241915381633163e-01
1.327454310802912687e+02,1.313215331937609562e+02,1.368942414685639903e+02,-4.927614835263783299e-01,-4.248078980161671958e-01,-7.594237092255999855e-01
1.211334894975923362e+02,4.746437847814356559e+01,1.232656894949967068e+02,-5.292040205943923104e-01,-8.483859333294907490e-01,-1.357986426217393586e-02
1.909114980698651607e+02,1.889111306620317805e+02,8.347118789480579437e+01,9.864006447313328207e-01,7.948703527393467805e-02,-1.438595818670810045e-01
1.457868017504890474e+02,1.352844353518273124e+02,1.497275012832506036e+02,-2.085949169463295061e-01,8.370469609123133425e-01,-5.058068266142857761e-01
1.213844386795647239e+02,1.972319386587776933e+02,1.760523758131398893e+02,-8.588749648731018871e-01,4.255925715974318013e-01,-2.849644850035048527e-01
