x,y,z,nx,ny,nz
5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,-3.047239273090033285e-01,5.383186173448812895e-01,7.857203028720032290e-01
4.169662572524990196e+01,1.076566799359679436e+02,5.950520642062402885e+02,-8.711191371448366860e-01,4.874373278150573308e-01,5.963472438564321187e-02
6.225194321960901789e+02,4.381414261088741000e+02,7.358821063486901721e+02,-8.791665066824146946e-01,-4.751473507203953228e-01,3.607282399853750654e-02
9.902242713734163999e+02,8.198581969218413406e+02,4.132009348161807907e+02,2.943935341128346983e-01,-5.890866266125733830e-01,7.525353104132549431e-01
7.186372365641942679e+02,8.021705624244754063e+02,7.364066438114389257e+02,-8.784440844992028596e-01,-2.310662971295736334e-01,4.182635015623346053e-01
9.576472954696683928e+02,4.032562987349198806e+02,2.169511603235600887e+02,9.000504381920798602e-01,-3.277247171360897493e-02,4.345516929066388645e-01
6.713094319392804437e+02,5.990059131391165010e+02,7.173321455555130797e+02,-2.893199109682944581e-01,3.888386905914069658e-01,8.746990692898091169e-01
4.024725090367730331e+02,7.465107171849849692e+02,7.240705674116883301e+02,9.800243496527423215e-01,-6.549267320599592990e-02,-1.877844078832213714e-01
3.738084341003529403e+02,7.096286061692020439e+02,8.245855331170848501e+01,1.280921166981157100e-01,-9.707111594681727684e-01,-2.032541623774335726e-01
2.838593835576973561e+02,1.895421903703805526e+02,4.712509647353150513e+02,-9.038787061507456977e-02,-9.395072437795228826e-01,-3.303879109947529535e-01
3.311040741210876490e+02,8.442284208225688644e+02,6.150240343223761101e+02,6.305014293216999466e-01,-9.356443277099431299e-02,7.705281594747432905e-01
1.808246260859392862e+02,6.184105084545883528e+02,4.761088732733441589e+02,-5.002893751216391099e-02,-9.801802477286069015e-01,-1.916866906545438010e-01
6.832298304876416069e+02,1.392716054909724051e+02,7.028250573984112179e+02,1.659015129464816440e-01,4.404299510741575552e-01,-8.823254196717238429e-01
4.051024573639916184e+02,1.482915326009431851e+02,6.822871306745837501e+02,-4.413842130939926722e-01,-5.934818387984324151e-01,-6.730224984707631197e-01
4.137550130090173184e+01,9.587226003159737502e+02,6.622048081343156412e+01,-5.425056687207626682e-01,8.396533842855125052e-01,2.588037217127681436e-02
8.444273371187892963e+02,6.038665567071057012e+02,5.872136909757352896e+02,-1.581248745154438251e-01,-6.231707154321611819e-01,-7.659339289307163234e-01
4.903677932571596330e+02,3.660853043601075285e+01,3.154035755887709911e+02,-6.417517739905420626e-01,-2.469622535229560323e-01,7.260608141986837349e-01
3.678246589341122217e+02,8.281566850989471504e+02,2.763504594326390134e+02,-6.120164492124923195e-01,-2.547727560753011988e-01,-7.486833166667519190e-01
7.750349283063583243e+02,1.794063455395390463e+02,7.832566713374955043e+02,9.429944788201076733e-01,2.531967449629231037e-01,2.159926416685853390e-01
6.681377348269420509e+02,9.383926066665844701e+02,7.860058588119633214e+02,-8.653791890034773227e-01,1.603667593636699806e-02,5.008609430416748332e-01
8.168674964457434271e+02,1.362374419183909424e+01,5.500411857151049162e+02,7.518954870900740328e-01,6.456050974518212637e-01,1.335935426501024814e-01
5.747242249670239289e+02,4.854852657906897093e+02,3.014220971351397793e+02,-2.605760195583451400e-01,-2.914577575853362079e-01,-9.204088839067430250e-01
1.160584441538736655e+01,2.766665886785313546e+02,3.015455400941612538e+02,7.018153391989878642e-01,3.141145694718460724e-01,-6.393647369933115332e-01
4.007484742283161836e+02,2.458148513067528427e+02,5.237721878560010964e+02,5.207956075958707354e-01,-6.990306819595907273e-01,-4.900286122135699696e-01
6.231499511360750603e+02,9.730725048792661482e+02,3.547475295418588530e+02,8.272431764587221403e-01,-1.113041777635208340e-01,-5.507087315585890153e-01
9.816813887375006971e+02,9.686660803154441055e+02,7.051039357213880976e+02,-2.093123939489623109e-01,-1.795224757626587841e-01,-9.612283820380045363e-01
1.294357072540264255e+02,3.662611349030272549e+02,2.000935051142200791e+02,7.748084947370689202e-01,-3.400329706733487001e-01,5.329628273513407066e-01
2.560636043076847272e+02,2.661980451941594765e+02,1.423277134001133959e+02,6.446362245455292996e-03,4.295950810881612458e-01,9.029986216593337556e-01
4.893908806575353054e+01,2.381306712104048700e+02,8.828247555627051497e+02,-2.062217584614366717e-01,-3.077019345666603956e-01,9.288660322140149805e-01
5.933597269800250729e+01,8.644364849323109183e+02,1.551408974207524238e+02,-8.470549646321895443e-01,-2.646989906133249137e-01,-4.609038199670807967e-01
8.446780856346233577e+02,5.022148825465020536e+02,4.846893932379276180e+02,5.046513647305231887e-01,-2.973024862910965682e-01,8.105172618277496355e-01
1.876689223113214666e+01,6.702896961747723026e+02,2.705634083865132880e+02,1.946286584170207334e-01,1.361131634387145739e-01,-9.713870969193982852e-01
1.205482270175470774e+02,2.070889975480471037e+02,7.450554657868729009e+02,7.532949641947125352e-01,6.516843422775466799e-01,-8.862400887552103479e-02
9.302432541673044852e+02,7.894747940961677202e+00,6.418718394230869535e+02,-4.062011115038611231e-01,-8.667708286496002001e-01,2.893250552840405110e-01
7.845282146717308933e+02,8.218471822496910590e+02,6.468293353412229862e+02,-1.140370924052227092e-01,-7.592578462176108323e-01,-6.407207383195566708e-01
8.414765515419284156e+02,5.701671460570210002e+02,8.526762186705173008e+01,-5.538498089695845783e-01,1.331298552207143826e-01,8.219043927083407031e-01
4.049228210454436550e+01,1.074549695996979182e+02,7.557195877070145116e+02,-3.817719089217477269e-01,1.199128028859237499e-01,-9.164448315432229819e-01
4.191977391510994835e+02,1.899591224553356312e+02,8.434105854744221915e+02,-1.464281780925024978e-01,6.012794456649955821e-01,-7.855073627161657246e-01
4.642672233505861072e+02,3.195903869556616428e+02,9.090941756538136360e+02,-2.252681656988188286e-01,-7.892542415521214272e-01,5.712547555291553891e-01
6.118213351620728417e+02,8.514950269822718383e+02,9.237684651434701664e+02,-5.333980159996465353e-02,9.444076277260782248e-01,3.244211741826936723e-01
6.354779918591918886e+02,7.244061088576461316e+02,3.055872539721947874e+02,-9.337367682707345962e-01,-3.811714413896326314e-02,3.559251759878949706e-01
6.832980592985734347e+02,9.101012164545892347e+02,1.199396206904158646e+02,6.952906855753751003e-01,-2.342999274159363321e-01,6.794662659507180180e-01
4.145027377523535783e+00,3.351228412113960076e+01,4.124660141917968303e+02,-9.867042809327025710e-01,1.394686686639681206e-01,-8.344550587166876809e-02
7.548914345574335130e+02,8.207847197282468414e+02,3.463091534927727935e+02,-7.609284029079328437e-01,6.067403480331685639e-01,2.299002299184846887e-01
5.634726398070129108e+02,5.947785357950778007e+02,3.877366173138051408e+02,6.495283426614466560e-01,-7.111923820610863700e-01,2.689206719048427008e-01
1.285940197621331436e+02,8.873827959453551273e+01,6.774663781223430306e+02,-3.787124680710772795e-01,8.792977915951425416e-01,-2.888118076246513621e-01
8.639153775960537587e+02,8.056623217095042264e+02,3.573232616623779450e+02,-7.804027397998192228e-01,-5.582957245772580679e-01,2.815625110551656096e-01
5.896962625569764214e+02,9.970066324658831718e+02,5.247463699615417454e+01,-4.146501491607860745e-01,7.432921116848087983e-01,-5.249591322265720894e-01
8.305192965702649417e+02,7.384472518792136952e+02,2.788349050550850166e+02,-3.771219353155965126e-01,8.054482764811826678e-01,4.572003060118305928e-01
9.848783928562218080e+02,2.616300474002456440e+02,6.086272093391303315e+02,-3.425544603833802770e-01,-4.302880533714110167e-01,8.351698227290620391e-01
3.972159799627008852e+02,4.890659536707720179e+01,8.124660268089434112e+01,8.789266492714189472e-01,-4.666457845429621831e-01,-9.863902355964150603e-02
8.688592371439024191e+02,8.062270065025709300e+02,1.741540254821745179e+02,-8.346904998612142412e-01,4.030916833024970058e-01,-3.752450723111442898e-01
6.341559357906373862e+02,8.247941149237448144e+02,4.970520903013984935e+02,-9.452412963709860838e-01,2.816377050573500851e-01,1.649214804836738324e-01
6.183366282592215839e+02,5.754175209364949524e+02,8.674132881310578114e+02,-4.718525757509925422e-01,-2.372635775065814190e-01,8.491531908589475819e-01
3.921967849635785797e+02,6.764406534395972130e+02,9.982120606646823262e+02,2.990099101276363913e-01,3.672153224115068393e-01,8.807644297039225467e-01
3.865757746872955636e+01,2.518466674469699385e+01,1.777987821474891348e+02,9.166299008955497429e-01,-8.811568421974967646e-02,-3.899041561444301363e-01
7.639555679132716932e+02,6.230900823868360021e+02,9.688835800397129105e+02,2.265914387953817111e-01,9.629801751833528822e-01,1.460325377047113904e-01
7.637594244638767123e+02,5.273183045751931104e+02,8.173946012193051729e+02,-3.889872534288128514e-01,-7.094329740390371564e-01,5.877021116314244953e-01
6.881448421083189260e+02,4.287647624422234003e+02,8.301449879373625436e+02,9.523874758080733138e-02,-5.468742087077057556e-01,8.317801276837286650e-01
9.496794807749228085e+02,4.771257010104433789e+02,8.854902367199937316e+02,5.161595455331176030e-01,-2.110239880288877490e-01,-8.300892723264343687e-01
2.080150447858725045e+02,5.830111142752044771e+02,3.852516118459420227e+02,6.154588663849616115e-01,3.905130795804867549e-02,-7.872009776003225934e-01
6.680253821901549145e+02,3.239317346389541967e+02,8.860668360015185954e+02,3.103844428346708151e-01,1.745702442124708320e-01,9.344446091030806922e-01
5.296715505744322172e+02,9.206482040295659317e+02,2.330563739556702387e+02,3.999227985195180635e-01,-2.862524671705335977e-01,8.707016023087930101e-01
2.252354971915667647e+02,1.833561539607266866e+02,5.497749128620598924e+01,2.474875963849305638e-01,3.266714077201084976e-01,9.121598988191557122e-01
3.391275677947775762e+02,5.931203857370781662e+01,8.192313392054056749e+02,-7.738397237040555154e-01,1.815481621525145417e-01,6.068050319803515169e-01
7.488192159705849917e+02,4.506921551130297416e+02,2.833714394891985080e+02,5.904693428150550316e-01,-3.742872322292697396e-01,-7.150209947866635884e-01
7.256608282894519562e+02,7.768235615038254593e+01,6.699554335835234724e+02,3.644083028019957093e-01,3.063327195960182658e-01,-8.794127891689296206e-01
8.095789618432081625e+01,3.195300997160077827e+01,6.396173082269856422e+02,-6.092606176006449825e-01,6.442574893250228862e-02,7.903485450833492854e-01
7.089873799772215079e+02,9.330299295778588657e+02,9.743558231604237108e+02,9.283726265439858905e-01,-3.271661909055265105e-01,1.763137822525220333e-01
4.646740714598502677e+02,9.150255612218098804e+02,5.795950943959313690e+02,-6.556854303220037705e-01,5.459021422332156481e-01,-5.216008699845455787e-01
1.640605093753976291e+02,2.499979696184173505e+01,5.261135107345382522e+01,-2.274646437782874148e-02,9.339294065198365802e-01,3.567330402357121177e-01
1.975830335383259637e+02,8.182832997280956988e+02,8.917614905966480592e+02,-5.726654030674588336e-02,-9.941698180866510581e-01,-9.136145886997983079e-02
4.885151511080930504e+02,6.443995503487523138e+02,9.483087780651117100e+02,-6.734960914914694952e-01,4.248716628389668237e-01,6.048860098085964143e-01
2.623751928110151788e+00,2.912780469371801928e+02,9.792036713311920266e+02,-9.571647683354577163e-01,-2.462957467274808354e-01,-1.522301264575520729e-01
1.422109945946039602e+02,9.855949075003190956e+02,5.357273205392100408e+02,-5.212725427984209459e-01,-6.459615810438091854e-01,-5.576814251343242823e-01
5.041134315464813653e+02,3.288275728447337656e+02,7.221986519363564412e+02,-1.240679693936177358e-01,-6.615170751218268919e-01,-7.395960372343861611e-01
5.165665220022991662e+02,6.268054367581516999e+02,8.595936901531982812e+02,-3.086367595600572056e-01,-8.765004387114191386e-01,-3.694459792540139009e-01
4.385655784346367341e+02,7.171773909182960551e+02,8.899222757043457932e+02,-6.645155328420886409e-01,-7.384800830021833740e-01,1.143078020989094640e-01
