x,y,z,nx,ny,nz
5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,-2.585997338584517524e-01,-9.606271233024985534e-01,1.015958051491510222e-01
5.108276051976629901e+02,8.929469543476546960e+02,8.962930889334380709e+02,1.759177926605412223e-01,6.389894296962941311e-01,-7.488293790723274945e-01
4.408098436506364806e+02,2.987621087856695468e+01,4.568332243947110669e+02,-1.699317002013308320e-01,9.392270383198244588e-01,2.982880952295215438e-01
5.908628174163508220e+02,2.398188237716536264e+01,5.588540879908820216e+02,-7.546798253479460872e-01,4.456689622720237387e-01,-4.814951061850692438e-01
6.931379183129963621e+02,4.404537176707394792e+02,1.568677384749632608e+02,1.885672823113633823e-01,-9.779919431144995512e-01,8.929803606368946767e-02
2.219578839321814030e+02,3.879712575556487764e+02,9.363836498604304097e+02,-1.434434126405030319e-01,-2.704393065168216315e-01,9.519908449458676092e-01
8.457508712931793298e+02,3.779940413288891250e+02,9.221700887172423222e+01,-8.896023858972473830e-01,-3.383311616649898323e-01,3.068218050470723490e-01
2.250545048398319068e+02,4.065199163762486023e+02,4.689402486991690466e+02,-2.302837944879346233e-01,8.567149471182059495e-01,-4.615288434978774834e-01
8.605339129469265345e+02,5.862529044678213950e+02,2.834878624322097949e+02,-8.598314423579949128e-01,2.520197223875111914e-01,-4.440449867527974104e-01
2.013787110430731389e+02,5.140350598174419474e+02,8.722936878080467693e+01,-6.475504946410240992e-01,7.613150582363662489e-01,-3.282893529682695544e-02
7.467462231020045920e+02,6.910929218557643026e+02,6.891804137549140705e+02,-4.760095999914080167e-01,-8.423224716552173419e-01,-2.527997517021434160e-01
5.727938698688750492e+02,3.258071580648744998e+02,4.451450492635320302e+02,2.211002703436604905e-02,4.800871094999269451e-01,-8.769421383401214687e-01
2.305842043550739788e+02,6.914775109473301882e+02,6.504768582137395470e+02,-8.831644881950295733e-01,1.393755147190902655e-01,4.478782788749642862e-01
6.696942393282634498e+01,7.256213782223342434e+01,1.989760262970783344e+02,5.804131853620360104e-01,4.222765357468332703e-01,-6.962780059829178914e-01
5.532777318076534812e+02,1.878148249238782341e+02,9.521012430312082415e+02,-9.009278873595715220e-01,-2.374817655556500096e-01,3.632235576148532541e-01
2.638866709525133842e+02,9.267256842537277635e+02,8.391930577999706884e+02,-8.848300788166165720e-01,1.104249525537900900e-01,4.526389968560744492e-01
7.447523234243592469e+02,6.603259063996125633e+02,9.139752670059377806e+02,-6.415038014249944132e-01,7.190319471252167860e-01,2.673311275751495963e-01
1.963805767001368565e+02,1.920722963936031249e+02,7.256696239328208549e+02,8.091372440975679314e-01,-1.433220861046590466e-01,5.698734068622621773e-01
5.435943265958227357e+02,8.979086952306481351e+01,4.888732446161127996e+02,1.211082554636873365e-01,-5.028068418381881344e-01,8.558726951242513481e-01
4.552793614808863367e+02,2.179857684093535681e+02,1.772133808018235754e+02,4.074112000599762196e-01,-3.268470777991365761e-01,-8.527526615612848193e-01
1.433323174713213461e+02,4.141269197162072828e+02,4.910892439787362207e+01,-9.839356956828940182e-02,-8.077520074851002319e-01,-5.812533009552727226e-01
4.789782973769777072e+02,2.747805054956392610e+02,6.522231250661847071e+02,-3.751423160552868619e-01,1.608838623889097263e-01,9.128990226347608594e-01
5.773148782296755144e+01,8.287101879755742573e+01,9.597071872532211501e+02,5.205588604799127328e-01,-8.499251082944696556e-01,8.152167237298768576e-02
2.603450727289151700e+02,6.919775118728426833e+02,8.955703281419835093e+02,8.706937940682535348e-01,3.746620891371669204e-01,-3.186230310796809295e-01
2.908724458294760211e+02,7.410824063995626148e+02,1.580336547014939867e+02,5.003292001473145234e-01,-7.730638572021243382e-01,3.899268702817518251e-01
3.591075248634913919e+02,7.266897514901978639e+02,1.394671241824603101e+02,-8.121144761267984347e-01,4.492402366831522720e-01,-3.723617695335559308e-01
1.537402085711430004e+02,8.801247902493155379e+02,7.989643192208038727e+02,-2.238121050387133215e-01,2.453369749160169699e-01,9.432485941559614062e-01
2.405703203345990175e+02,8.278628014214208406e+02,9.652281485939154209e+02,-9.120071848625989075e-01,1.007036887849767637e-01,3.976199967608469166e-01
8.336878843431596806e+02,8.721795083994259130e+02,9.213159180059160747e+01,4.044188606437390532e-01,-7.167332649597346617e-01,-5.681010579604466315e-01
3.146529987639973456e+02,2.792945968468563365e+02,4.308150220184600130e+02,8.225018472980971662e-01,5.632642414166695310e-01,7.889300052933356788e-02
5.347348703513209784e+02,7.749678150409235968e+02,2.308362655763268663e+02,2.362888501020663379e-03,-3.660639376157733826e-01,9.305867022127314314e-01
9.485276469599547227e+02,7.005117789662728001e+02,8.405610854862369479e+02,3.915721181552641039e-01,1.427602197613378754e-01,-9.090053882882622727e-01
3.046864329483920528e+02,5.167843658432452685e+02,1.562624236712735240e+02,-2.936327811092708240e-01,-5.076048695836526091e-03,9.559048193139694227e-01
7.403779627999639956e+01,4.789154522178381512e+02,6.227948040577591371e+01,-6.031372788556272901e-01,2.136808681122856768e-01,7.684828621754744571e-01
7.649628231595706040e+01,5.387926580031700041e+02,7.556640450523077845e+01,-7.134870259726762143e-01,3.015567547705924611e-01,-6.324553639751144818e-01
5.833119152417574469e+02,6.205126814049073118e+02,3.728114996426684797e+02,5.346194148045804173e-01,8.110416615454421052e-01,2.374731659611597490e-01
7.987182705963105036e+02,1.530893007265161714e+02,2.233229728857367604e+02,-8.506634229354782528e-01,1.101402579712085494e-01,-5.140436406120899582e-01
3.031136052246652213e+01,4.615481516478054687e+02,1.625206848665192751e+02,2.615444026976670444e-01,-8.959413681631565041e-01,3.590036075465703469e-01
6.947649771732056934e+02,3.909580157338786535e+02,4.629620299294834496e+01,-6.884549624742856144e-01,7.150879399128248215e-01,-1.211569347407013414e-01
1.342181696990330977e+02,2.277128967218359321e+02,8.147824165272797927e+02,-7.456015785016368858e-01,4.710716044957665716e-01,-4.713489467195737248e-01
2.755524630208545886e+02,1.452899588535638884e+02,7.020201293314522673e+02,-7.571864724614348896e-01,-6.392784660607931935e-01,1.341331008825492610e-01
4.172668947572267939e+02,4.266434167159438573e+00,2.465354688608894946e+02,8.438634465933051443e-01,3.435955184964513687e-01,4.121123671680126943e-01
9.881127528121780870e+02,9.712222302269755119e+02,4.818463886797050009e+02,-5.929089026674849716e-01,-6.528809564729441961e-01,4.713867730564917924e-01
8.570664326413196932e+02,1.725182521661789963e+02,8.284319222441105239e+02,2.691906442063675686e-01,-2.978843931611610540e-01,-9.158609530833639045e-01
4.459141099108685466e+02,6.715702476342769387e+02,4.603685038892418788e+02,6.267846497424405250e-01,5.417875826167305453e-01,5.600064447571704296e-01
8.714895399438729555e+02,9.275292758120225471e+02,2.203363315483126712e+02,7.150649083089949398e-01,-4.924711948352686330e-01,-4.961393948907621976e-01
