x,y,z,nx,ny,nz
5.000000000000000000e+02,5.000000000000000000e+02,5.000000000000000000e+02,5.717590169930064636e-01,-6.032747622802030474e-01,-5.560136578205210345e-01
9.186109079379215245e+02,4.884111887948291155e+02,6.117438629026456738e+02,-8.411958785824557028e-01,-9.778313404706380496e-02,5.318157129606311262e-01
1.877212286612516152e+02,8.074126876487486015e+01,7.384402961989700316e+02,5.409966772722959449e-01,8.327929910320017726e-01,-1.173815542080938329e-01
2.740864619922246561e+02,4.142350190810512913e+02,2.960799327336479791e+02,-8.472123546982871511e-01,-4.646352592651395441e-01,2.575758177589667075e-01
2.658191175355072460e+02,2.846858806413637808e+02,2.535882057737874788e+02,5.791915108083628416e-01,7.386477003692299981e-01,-3.448721046225318720e-01
9.639305290679418476e+02,9.602267152856937855e+02,1.884146555959351872e+02,8.675443616326954099e-02,2.955277966130239187e-01,-9.513868767410260663e-01
7.795145855555297203e+02,2.293309243908148076e+01,5.776628581297560459e+02,-8.059850424688794202e-02,-7.860346838924716847e-03,-9.967156545679094481e-01
9.856244028041888896e+02,2.590975964111057692e+02,8.024968852628702507e+02,5.939781551718714692e-01,-3.133034952917475580e-01,7.409661740029662713e-01
4.694883717575772835e+02,9.814687376060104498e+02,3.989448039028504809e+02,-7.457083911604130977e-01,-2.240685729450786479e-01,6.274649551738363806e-01
4.849310749884580218e+02,2.911156367271772183e+01,8.652568840220509117e+01,-4.923809171241142271e-03,6.293672985157044986e-01,-7.770923752439533594e-01
6.317660527377454400e+02,8.166602026153618681e+02,5.660819960927562988e+02,3.650520168440351543e-01,-8.907591231303733093e-01,2.707124111637861930e-01
9.126267637037831264e+02,8.248107204385254363e+02,9.420273217732267312e+01,9.367995094506544884e-01,2.125476677062778097e-01,-2.779031630723818314e-01
7.961427208560041890e+02,5.114280310134711272e+01,1.886677357931079086e+02,3.454146775752342524e-02,9.625081627194558287e-01,-2.690444641756704613e-01
3.520949357663685078e+02,6.388776820603653732e+02,4.934150518967597350e+02,9.151129032003730845e-01,-3.669871191076388706e-01,1.669994874401130591e-01
1.116924271835714251e+02,8.435549661102237451e+02,3.460281517559523650e+02,-4.477133164220246098e-01,4.027372864998961521e-01,-7.983454542747097094e-01
9.611030819651298316e+02,3.715126153280072572e+02,1.236941160035764931e+01,5.320815121021225114e-01,4.464673406781021203e-01,7.194137739763830641e-01
8.499800323861935567e+02,5.147379670006790775e+02,4.466078279223132199e+02,7.927331418078759073e-01,1.021266281198028592e-01,6.009528415011393676e-01
4.113836157793765551e+02,9.851367976958044892e+02,8.014015304110700981e+02,1.650882366055315964e-01,4.206502690399357425e-01,-8.920757957097062985e-01
7.029420771179782150e+02,3.320481495356773962e+02,3.599831951713076137e+02,5.153329000066861898e-01,-1.545388310131240450e-01,8.429411319183539586e-01
8.985711548847232280e+02,3.302532519595062581e+02,8.273856907998766985e+01,-5.305806097251559716e-01,-8.459485228827728909e-01,5.343513091718277153e-02
9.651575470143405937e+02,7.699326768913147134e+02,7.590991182893259293e+02,-2.719924445418747116e-01,-8.657584541511026410e-01,4.200980947088768791e-01
9.743494788856439754e+02,3.737145173959692670e+02,8.305444303844488729e+01,1.521530186401362783e-01,8.400601503329582220e-01,-5.207191207755502704e-01
8.103142321123517604e+02,6.009616986634980407e+01,4.497435578965560694e+02,-6.964730522395699841e-02,7.764316684282365211e-01,6.263410549666899030e-01
2.421076722559348866e+02,8.507046175021559975e+01,8.077774353473520250e+02,2.530988169788893627e-01,7.078141976374340283e-01,-6.594998487238358242e-01
8.102855291824956794e+02,5.893738782337425164e+02,9.147343401174620112e+02,4.628870123007070569e-01,-1.034777655627024118e-01,-8.803567264907308232e-01
3.025181125003942952e+02,8.257058264983506888e+02,6.594172803533213028e+02,1.801273324585351276e-01,1.442897576096270063e-01,9.730028828067918134e-01
4.728281550572868355e+02,6.522707859877006058e+02,2.418590540974291514e+02,-3.340103395811357956e-01,-9.529440347041769066e-02,-9.377398731631878537e-01
8.923332752985106708e+02,4.593455947586442107e+02,4.186541000368995356e+02,-9.500026848088748421e-01,-1.638272497607525802e-01,2.658110815819343942e-01
7.890101145562437068e+02,4.966955091225945012e+02,2.111410008942378056e+02,-8.752676710116105707e-03,-9.780964084650760615e-01,2.079682821925672442e-01
9.935040079326672640e+02,2.184977813400988964e+02,4.256373335349866807e+02,-4.131916081655475081e-01,8.978180010279807055e-01,-1.523007943895546834e-01
4.779413101045564076e+02,5.420904090770084167e+02,2.652302466267979639e+02,-2.184485645417873212e-01,6.461584098419954625e-01,-7.312725442952827670e-01
3.177002033525896536e+02,6.791826808710910655e+02,6.013411558953882832e+02,-9.758965784436099411e-02,-3.928867886502135365e-02,9.944509331258439833e-01
6.423495401552221438e+02,7.267893706335760271e+02,6.158135395184953040e+02,-7.776627697023588137e-01,-6.032508355716591497e-01,1.770001299461423649e-01
7.773819946285142350e+02,6.046033142332834132e+02,3.092307714734772048e+02,7.760445634006054583e-01,3.727472065754491304e-01,-5.087380029116785884e-01
1.284807398040355153e+01,1.656418266382965214e+02,6.036643241777773028e+01,-5.191347820261438262e-01,7.305066183222972409e-01,-4.436881322257670845e-01
7.750131300361085778e+02,6.247544671623863906e+02,1.596809333223338001e+02,-7.496867130931980649e-02,-6.117054765162678320e-01,7.875253064645737489e-01
6.436402193909941616e+02,5.094750943074225233e+02,1.682081580186132328e+02,9.564913057742290281e-01,-7.124082047245550164e-02,2.829295450756634800e-01
1.814812091194560821e+02,1.197690207584830517e+02,9.303418429877426661e+02,-2.930737436243424730e-03,-5.720767367137334913e-01,8.201948659245835715e-01
1.428757978793306904e+02,8.119441915574243467e+02,1.922792957754749921e+02,-6.035060390871564984e-01,3.987188272991886162e-01,-6.905097809173244006e-01
8.455178161638098118e+02,1.611324533439406537e+02,7.392507348926604891e+02,1.251962515756792071e-01,-9.781764079157985181e-01,1.658216318468272998e-01
9.614674858461720532e+02,3.797783894182172730e+02,4.970103500750551007e+02,-4.308706969849006307e-02,-9.453073229173256653e-01,-3.233227020542734920e-01
4.381688926061602274e+02,1.260458531287345068e+02,2.030319807878168206e+02,-5.080292269340179745e-01,5.246908866211336120e-01,6.830854837262703150e-01
8.461328224507652749e+02,5.753746650591521075e+02,6.337164772906704684e+02,-1.410985254991397875e-01,-6.123965690284932650e-01,7.778570873522323570e-01
9.708308333148618630e+00,5.494634595289904837e+02,7.075262252919962975e+02,2.882713679394859341e-01,7.369551146266869468e-01,6.113892192800460812e-01
9.385529341093900939e+02,2.581863842453116149e+02,2.924804596307673137e+02,-8.916233764783504379e-01,-4.276593302324344648e-01,-1.487119759215491943e-01
5.881996127046236325e+02,8.878993969629734693e+02,6.562112790440648951e+02,-3.414714792290395318e-01,9.383140572826649262e-01,-5.444225177998629484e-02
7.771342922472299506e+02,1.775090473201136376e+02,1.379353583961123775e+02,-3.994069390976648370e-01,-7.149135101070227538e-01,-5.739100714110967338e-01
2.065026785828306686e+02,3.307044032080018496e+02,8.162956241513852262e+01,3.721826313097054695e-01,-9.194395820595452351e-01,-1.269288930604559884e-01
4.473101539932596893e+02,2.752846347769599689e+01,2.789776720743462306e+02,5.037879314527821117e-01,1.558117564764146812e-01,-8.496590002267152553e-01
7.143175903121609736e+02,8.304377003762410823e+02,1.329057963941955336e+02,8.233704036314066776e-01,-4.994699455384679077e-01,-2.694270809099459929e-01
9.256518130836788032e+02,9.613680761314508345e+02,6.608107989574563135e+00,-8.588850140688022439e-01,-4.942907111910172513e-01,-1.341388289732383665e-01
3.760320179047961346e+02,3.558215761577984040e+02,2.310328751730122008e+02,-3.756589105771920845e-02,-3.162689190312660825e-01,-9.479255111472810746e-01
3.834193016002463139e+01,8.590982169530526562e+02,5.443049309704545067e+02,2.512230939578982136e-01,1.159425598523637774e-01,-9.609600823536335046e-01
1.045602064421325963e+02,2.959974276602574719e+02,2.748344040118040539e+02,-3.317010399145419175e-01,6.399603238317015663e-02,9.412114151235224657e-01
9.382420933421520886e+02,9.667266688364796892e+02,7.193998828358721767e+02,5.294027828518619305e-01,-4.385263331156171729e-01,-7.262419353582352244e-01
7.861273781970613754e+02,7.214887283519692573e+02,6.531640777505398319e+02,3.202758227828025883e-01,-7.825118421810695057e-01,5.339462652619532124e-01
4.846206079862953402e+02,9.738624473422608219e+01,3.708627664523175440e+02,1.179758503528267888e-01,6.242458893277200715e-01,7.722685856559046158e-01
6.573462627480450919e+02,9.754592111041407634e+02,3.882931496534537246e+02,4.776414647736391128e-01,-7.128649162986948618e-01,5.134999924433760743e-01
2.236880773986134159e+02,3.682424018259176250e+02,6.528298804275758584e+02,5.509776758266314856e-01,-6.789550877661176820e-01,-4.852252977094113628e-01
7.640346656612197194e+02,3.210437359855204704e+02,5.043224141263659135e+02,-6.604942281199537302e-01,6.077456880638429371e-02,7.483674407713263310e-01
3.428080361137672867e+02,4.685735027875844594e+02,6.141402149335950611e+01,-9.486585917546256352e-01,3.138216372833953494e-01,3.953297690409307563e-02
1.728771069336195865e+02,3.406637209165281774e+02,2.948505223087851732e+02,3.469301451603852837e-01,-8.966916605485263370e-01,-2.749246083596748047e-01
9.150333224225769300e+02,4.215556209897612803e+02,8.984475119819726388e+02,9.844949942791741959e-01,-2.096610651375715312e-02,1.741551854436225177e-01
7.568315587776802431e+02,5.882685699028393174e+02,5.145660203091754283e+02,4.279238437902301850e-01,-7.417412019958578018e-01,5.164311891990404080e-01
3.441189392801934446e+02,3.806770573233926598e+02,5.952851275298432938e+02,1.602103918832270546e-01,-3.721134185402782402e-01,-9.142561096732635395e-01
4.435047214826039976e+02,6.381348746177438898e+02,9.553515775390412728e+02,-4.413238043664499677e-01,-6.595874500848506461e-01,6.084223002077490117e-01
9.717360181200003808e+02,3.871137467955253442e+02,9.052363086662364822e+02,-4.684379894754801543e-01,-8.834938602450687073e-01,2.109247599751729041e-03
5.838575478314722744e+01,2.947466449489731986e+02,1.776935872802220047e+02,-2.298324499476885885e-01,3.532224661985294278e-01,-9.068687525346057487e-01
