x,y,z,nx,ny,nz
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,6.520339938874037955e-01,-1.305894151048660745e-01,7.468588055836324902e-01
1.061711383111197847e+03,4.654566559545814357e+02,2.279760855485979221e+01,-8.096681169686616997e-01,5.701747095810641985e-01,-1.390623634150189858e-01
9.567835916048048830e+02,1.110712947644660971e+03,1.086772035085080688e+03,-1.997996465188779380e-01,-8.293455828387807927e-01,5.217911512058579504e-01
8.521835409523843055e+02,5.781500560361754424e+02,1.947710482400892488e+03,1.836968535265199043e-01,9.250574005005860467e-01,-3.324519089786593384e-01
1.965741093106867538e+03,2.557114258500636765e+02,6.442615864083587667e+02,8.105562682802336383e-02,5.070205276665905592e-01,-8.581143104996025173e-01
1.792290009761270312e+03,6.909232239957341335e+02,1.969498874570542512e+03,-1.992320940801925733e-01,2.682026211487988920e-01,-9.425359020734092041e-01
1.528320262731920138e+03,1.877607826621543381e+03,6.393795929340553812e+02,-1.250851864678755310e-01,9.829118462589607752e-01,-1.350481344191682975e-01
1.276477612246242643e+03,1.373802669163144401e+02,1.207288952738222406e+03,7.903058752225786687e-01,1.611190405468450049e-01,5.911491168579532385e-01
1.580345082676571337e+03,1.977193036227458606e+03,1.167929087001933340e+03,-3.650630275615439624e-01,1.277556607186866588e-01,-9.221754047153563061e-01
1.254111293710496739e+03,4.306355989454924043e+02,3.019402153149928267e+02,8.054732697723586687e-01,5.882067392174598064e-01,7.228861335914894826e-02
1.879302078882349633e+03,1.886636368926403520e+03,7.494770100355523255e+02,-5.155456925178084626e-01,-8.351887215393822839e-01,1.915004917480516156e-01
9.417851632876989925e+02,1.774457117030170394e+01,1.357928071307383675e+02,-9.010271898377566480e-01,4.137079970758524294e-01,-1.303675432328224026e-01
1.059410633403809243e+03,1.198172505880278777e+03,1.441848933375167007e+03,-7.605879251743027369e-01,5.211293033146614517e-01,-3.872082867215329571e-01
1.174260702470594424e+03,1.413031086810912711e+03,1.021164493364364830e+03,-1.376082602224650564e-01,-7.384451005243406474e-01,6.601233219862352453e-01
4.068195443039810471e+02,5.970697025672504878e+02,9.516080441275478279e+02,-7.796742083397326661e-01,-6.260547252936161655e-01,-1.279100415706402316e-02
1.055447676839824226e+03,1.878408272047743367e+03,1.446766829974547591e+03,-5.595109807759779397e-01,-5.236021795797307643e-01,-6.424859686642647727e-01
1.526809229274292647e+03,1.613292670426451650e+03,5.972504051056000662e+02,-4.554097667439561126e-01,-5.191719012109411446e-01,-7.232305865678194667e-01
1.577166528995778890e+03,1.004154785270976845e+03,1.994237323073043854e+03,3.597181015005820881e-02,2.480416006148479513e-01,9.680812947469610297e-01
1.625635071276343297e+03,4.722687405044991920e+02,1.313706588411148459e+03,-3.451657637564672920e-02,-2.967152626357952849e-01,9.543420030965183987e-01
1.001212211888631941e+03,9.247201570760419145e+02,1.487778886812396451e+00,1.503248770916939259e-01,-1.454554273072200254e-01,9.778778809208443779e-01
1.210755002625233828e+03,9.439062410718581759e+02,7.182178295865604696e+02,-9.166183946999592047e-01,-3.954472498939986536e-01,5.858490461666021609e-02
1.256266449699778889e+02,1.212733246314843200e+03,1.007225489881377484e+03,4.481055649529436247e-01,5.810451705969993386e-01,-6.794026143488904879e-01
1.765812280722597279e+03,6.573162170114277103e+01,8.560438029362402403e+02,-6.476976066183011138e-01,9.630737824721380402e-02,7.557861465229913644e-01
4.813005037181567900e+02,9.646355432725961521e+01,3.503335584182998446e+02,-9.758338643695130266e-01,-1.866935192551104072e-01,1.135508653326988832e-01
5.981054972334329705e+02,1.730848062428924550e+03,1.693893087093205850e+03,8.513595638186908371e-03,-9.976079687393158979e-01,-6.859926673897921712e-02
7.361936970589806606e+02,3.546262012680236921e+02,5.057410073020638492e+02,-6.618073372806068111e-01,5.343468952273250361e-01,-5.258178809078968285e-01
5.617817000732188717e+02,1.074140233891881508e+03,8.461186073559583747e+02,-6.217905727724554188e-02,-9.960331847380055059e-01,6.365264909474933896e-02
6.519941049327451310e+02,5.411470440238301762e+02,9.524478239426749724e+02,3.747867668537959163e-01,9.008174205743086915e-01,2.192324204608602223e-01
4.079871000166228896e+02,4.902091220887185727e+02,8.726611247594584029e+02,-3.064324134937473354e-01,9.151662746041880903e-01,2.618584842763147513e-01
1.742296682734196565e+03,1.241464062790705384e+03,6.757741484921165238e+02,-4.033696029770419411e-01,-6.332330632190099617e-01,-6.605367900733560838e-01
1.322014335845449580e+02,1.550232420720205255e+03,1.777257622230816878e+03,-2.786309840431978047e-01,-9.232725871856317656e-01,2.644475458057218287e-01
1.897447819772923367e+03,7.037528438057985340e+02,1.184036096079292832e+02,4.416485624982504077e-01,8.136305288113421241e-01,-3.780898171458797474e-01
1.007942063865440787e+03,1.580983805985865501e+03,1.904963800206236101e+03,8.664280236329912066e-01,-2.694463819568734819e-01,-4.203583318001198887e-01
8.801227068001795715e+02,3.649989588465747374e+02,5.213019346903602127e+02,6.079115035281354613e-03,2.600121654704639074e-01,-9.655862044207901285e-01
9.943361031035153701e+02,6.070829640514208450e+02,2.608211520215686363e+01,5.734635320119161467e-02,6.547116308942964036e-01,7.537002561670353984e-01
8.330397568903080696e+00,5.200618711454387721e+02,5.499849979863778344e+02,-9.810400836616172127e-01,-1.264812714740026212e-01,1.468429168040694677e-01
1.556689021537809140e+03,1.860157470934678940e+03,1.051419857129001230e+03,1.997490598123049244e-01,-4.509423942326004076e-01,8.699145188970409670e-01
1.394990272017031430e+03,1.829943203846408778e+03,1.806102878614794463e+03,-4.140730129096074075e-01,-5.524789444842040931e-01,7.234020706920736288e-01
5.000335371913515701e+02,1.394747993651638808e+03,2.472636063590740605e+02,-2.372099634689076586e-01,-9.152914151750510818e-01,3.255350342711700318e-01
9.963007719028551037e+02,8.228020781548000286e+02,1.733358389164287246e+03,-4.125988597590606877e-01,9.089013231094336120e-01,-6.050260965813004238e-02
1.318246336701651671e+03,1.511135667834840660e+03,1.007746099272203764e+03,-5.676702641075388467e-01,-6.834692322553210797e-01,4.589338512339213860e-01
3.765848410507810513e+02,7.144232919805175470e+02,1.459444714934772946e+03,8.176054400890974128e-01,2.835340376769481252e-01,5.011285202573489972e-01
1.218140818662280026e+03,1.464561700525036713e+03,7.983352194431894304e+02,-7.198196865433089675e-01,6.884516483285789690e-01,8.884788561555768960e-02
6.524469877656209746e+02,1.641252547126129002e+03,1.547316045838809089e+02,-1.485440871716857958e-01,-3.436692625542820956e-01,-9.272680799756489733e-01
1.880740679370879207e+03,3.410359787734078623e+02,8.233320650927862516e+02,-9.770470322433133514e-01,-6.500577251637894294e-02,-2.028628756674879796e-01
1.965332423559651488e+03,1.265505148961923169e+03,1.859337722822708656e+03,-6.308984097482023268e-01,-7.238070888310221829e-01,2.794109781936819914e-01
4.924314341471729222e+02,5.733603003914103056e+02,3.336654975847457081e+02,5.627517881706253222e-01,-7.148793891690293778e-01,4.150396172078990031e-01
1.241665940396410264e+02,8.069169026347449289e+02,1.931420870355764009e+03,-6.611503489490708763e-01,-2.402550413795764284e-01,-7.107444907814761681e-01
3.898188422054093962e+02,6.974810121456713432e+02,4.453468711216679594e+02,9.160878772456628738e-01,-3.954846174198013986e-01,-6.614316705335966662e-02
2.210690265201360489e+02,6.855455036711650791e+02,1.407505614856126613e+03,-9.546437929760413776e-02,1.124859538215167848e-01,9.890568550281559901e-01
4.476605201420298386e+02,6.949400485682939461e+02,2.658381484161027402e+02,-2.346441777317658239e-01,7.393307177445016531e-01,-6.311356428343940506e-01
5.555975810314068895e+02,1.662192324796638445e+02,5.829365219584769875e+01,-1.706165015482521974e-01,3.277093755564435273e-01,9.292451638678789205e-01
5.594307233186049189e+02,8.805586415511119185e+02,1.638565467506341520e+03,-7.988319303630915247e-01,-1.318158039541270643e-01,5.869345285977849436e-01
6.504090259428145373e+02,1.766146834839437815e+03,2.239101321522907142e+02,9.404396629973004185e-01,2.462551642020777976e-01,-2.343749866460407283e-01
1.884361228437091313e+03,1.137800892080662607e+03,7.264513959251237338e+02,-2.694694999698566407e-01,-8.873364110524873949e-01,-3.741928409343056039e-01
1.442205850925779941e+03,3.259043973228146456e+02,5.587247364574665198e+02,-1.605621033766506944e-01,2.870668223963544485e-01,9.443582214596988322e-01
1.798405175218228806e+03,3.777992244787056393e+02,7.031596860391964299e+01,-3.409093410149894310e-01,-9.057248056809733550e-01,-2.518797284080018795e-01
7.157037819681826250e+02,7.372442251820865522e+02,2.773181928196906370e+02,-8.414273974467542105e-01,1.697207920447698359e-01,5.130251334717218503e-01
3.757089437939957861e+02,1.088443359333468550e+02,1.373064934485742469e+03,4.668331934153085450e-01,-8.836932950845096668e-01,-3.395481922123688712e-02
1.665254906930273592e+03,1.678837656487698041e+03,5.546219107031764679e+02,-1.419115801322712311e-01,-9.299647966310067293e-01,-3.391556876294605782e-01
1.589318467396049300e+03,1.679647393199474834e+02,9.124345977965815564e+02,7.109733314891109046e-01,-4.831029840588186436e-02,7.015575792329589166e-01
1.616382584123507741e+03,2.246704788052118431e+02,1.959787712705787271e+03,4.089978307115888501e-01,8.430966609255866606e-01,-3.491543996706054642e-01
1.319048642764952817e+01,8.435543904493288210e+02,1.392852505910296031e+03,-6.042209757852538138e-02,1.202610952240359965e-01,-9.909018312122177541e-01
2.391273751203564188e+02,1.878611368946368430e+03,1.489532026594861804e+02,-5.167295470858432882e-01,8.546431324782112204e-01,-5.075126871606427947e-02
1.165275444809489727e+03,1.359425811724820278e+03,9.246586027845047511e+02,8.675081257922464539e-01,3.707001393827003555e-01,3.316791497005358025e-01
1.737801274292052767e+03,1.057807652734124304e+03,8.029123994366098032e+02,-3.282421796871151098e-01,-4.687703868199550872e-01,-8.200679215253583454e-01
