x,y,z,nx,ny,nz
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,-3.415060615822037016e-01,-1.044324077384463506e-01,9.340596780273533462e-01
1.429631987348729353e+03,1.395457649194541546e+03,4.321789911607527301e+02,3.041523794354948906e-01,1.191238826186452951e-02,9.525489095524835026e-01
8.695830648088915495e+02,1.558765843587504833e+03,3.953701492005061482e+02,6.839719958499964614e-01,-7.159575776400770031e-02,7.259864711984445051e-01
1.194667887865718512e+03,1.797219533510996570e+01,7.731425652872587762e+02,3.957551334412454658e-01,-1.105335388687372217e-01,-9.116798841370008510e-01
1.897954613563125577e+03,1.572611971870121806e+03,1.732578597163396807e+03,6.744072598313765043e-01,3.433532889940758004e-01,-6.536691570081036851e-01
3.359443674368076813e+02,1.466760335021139781e+03,8.168877203040294717e+02,9.226109456086466487e-01,-3.816718922645840895e-01,5.581764683584067299e-02
2.163867657744613666e+02,3.164468143695988829e+02,1.090405303406425674e+03,-6.481477685824443835e-01,-7.599488361630960531e-01,4.880816013694677657e-02
1.299610218038684707e+03,7.938000058034652966e+02,1.247832227096446104e+03,3.646933985703622594e-01,7.622185115446343806e-01,5.348099341802476925e-01
1.005066118653868784e+03,1.373334159832691512e+03,5.073592973227662810e+02,-7.031615654283109862e-01,-7.025507558900091487e-01,1.094817258851170649e-01
7.257071768662528939e+02,1.275114146037473347e+03,3.828928042379267254e+02,4.118229681037826606e-01,9.112531916108191909e-01,-4.411770765388567384e-03
8.636441426824552536e+02,1.660376204196692470e+03,8.335526093567251564e+02,-4.854204970027403698e-01,3.306713044280217839e-01,8.093351774867338921e-01
1.144277540545497232e+03,1.690887298188226623e+03,1.722028623506143958e+03,8.458931087616511357e-01,4.978352996295225541e-01,1.913762341366689601e-01
4.909074171662042545e+02,1.465186897179935613e+03,1.789302584633477636e+03,-7.953091546951398527e-01,-6.054873977735825141e-01,2.946794182629020042e-02
