x,y,z,nx,ny,nz
1.000000000000000000e+03,1.000000000000000000e+03,1.000000000000000000e+03,-1.828075780873277267e-01,-9.690407620835808089e-01,-1.659559905948519987e-01
6.046651452636795057e+02,2.935117816342261108e+02,1.846771895375956092e+02,-4.399228396949829700e-01,6.424463209137144526e-01,-6.274795772446583042e-01
1.077633468006713883e+03,8.383890288065896357e+02,1.370439000793518971e+03,5.814150817410868033e-01,-5.590729934176394966e-01,-5.910955005369651349e-01
1.340935020356804444e+03,8.346096047342539350e+02,1.117379656891503373e+03,2.225642903603624878e-01,6.581632935106268567e-01,-7.192261228095324643e-01
1.936523151438795139e+03,6.268483563184856848e+02,1.384645231338628264e+03,5.191398966180051922e-01,-4.047450949362147998e-01,7.527783045920766192e-01
7.810956646576472906e+01,3.396608391291377984e+02,1.756285006858826364e+03,-5.238826333962131043e-01,2.832771131914950113e-01,-8.033063323338998085e-01
1.066330569946034075e+03,1.383754227900946717e+03,6.310312620121259215e+02,4.704245567331694633e-01,-7.997314251159798326e-01,3.730018553631673783e-01
1.500288629889935009e+03,1.977722177812989457e+03,1.496331308759678905e+03,2.194883628046113977e-01,-8.712092148909419409e-01,-4.391120158711896981e-01
8.957870523518103028e+02,1.817191006186191089e+03,5.872282967473589679e+02,6.197058335044918209e-01,6.601571421047774946e-01,-4.244493228273025220e-01
1.357671065879781963e+03,4.232562320001180751e+02,5.310933187444524037e+02,9.441818687548922950e-01,3.289932402595242555e-01,-1.685368143932342022e-02
2.934571498116202974e+02,1.178611073806568584e+03,1.399516720041862300e+03,-5.199210606322857142e-01,3.116576081667719045e-01,-7.953311423443483186e-01
8.283585390538053161e+02,9.990691789217432017e+01,1.071792811831023073e+03,-9.406888006838951544e-01,-8.826005357571997667e-02,3.275892904395776850e-01
1.173110081003985897e+03,1.806803830575767051e+03,2.749494082924750273e+02,2.443279755025415667e-01,-6.479333497944123055e-01,-7.214473054984829048e-01
3.307083942338655334e+02,1.855017160792067898e+03,6.955317194910130638e+02,-1.299688254737152437e-01,-8.552667771442177269e-01,5.016242062723110795e-01
1.247344414111217702e+03,1.501884868054674371e+03,6.977966839556850118e+02,7.045537077416513805e-01,-5.402512128230250177e-01,-4.601442164699478532e-01
1.929680094296771131e+03,1.326882995636896112e+03,1.243391440418243519e+03,6.055969689553880597e-01,-1.989212149809079233e-01,-7.705080540932496280e-01
1.156779228774263629e+03,8.162736055225623204e+02,4.740539604860554164e+02,-5.286860099014860648e-01,-2.638767752158399094e-01,8.067590411245075810e-01
1.234289827241447711e+03,6.532898035441922957e+02,1.054116204515218669e+03,-3.967880474617771491e-01,4.967434240227439068e-01,7.718841986215490003e-01
1.246720231583605482e+03,3.164248569311256531e+01,1.858874467487522679e+03,9.241167607939816397e-01,-1.554605897923978276e-02,3.817938350338478948e-01
2.742714992577555222e+02,1.865190926074327081e+03,1.393636322979800298e+03,1.704142445707765643e-02,-4.962722937494650766e-01,-8.679996545558750221e-01
1.846049071092966642e+03,1.423049517256943545e+03,2.485419239443293975e+02,2.753993395189464621e-01,4.576964349607405558e-02,-9.602397323204088231e-01
4.924221352060918093e+02,1.720055897365775991e+03,1.077662128683305582e+03,5.434983809653469722e-01,-8.327357709135164709e-01,1.056439573715317604e-01
5.583673580222789496e+02,1.171518542916575825e+03,1.939191496639348998e+03,9.857180361507871247e-01,1.160224226493980493e-01,1.220604385114199136e-01
4.659485476820408394e+02,1.614210391237558269e+03,7.757212881283435308e+02,-1.241573159134548056e-02,-6.864365444402100724e-01,7.270837091188573353e-01
