x,y,z,nx,ny,nz
1.588364688427091664e+02,5.544361371677858585e+01,1.587729012765996970e+02,8.912553115731551567e-02,1.255736288706685577e-01,-9.880728229367397031e-01
1.153919434525461725e+02,1.009713846593800639e+02,6.852834771217625587e+01,-9.637341824714358296e-01,-1.135781431558089971e-01,-2.414879519383770490e-01
1.135777410481256453e+02,1.147517370259474490e+02,1.108914879893543883e+02,-7.178416429912322372e-02,1.763725026176179989e-01,9.817024875563242770e-01
1.545927534008451971e+02,1.685458825662754805e+02,2.718649877075497656e+00,6.324442521140631879e-01,-6.467521362749285574e-01,4.262932584380142997e-01
1.413095798022526992e+02,9.287756132113064211e+01,2.006661243856126120e+01,4.804165418777216201e-02,8.696083719186376015e-02,9.950526680813396307e-01
1.370606501723481756e+02,1.909207103425997047e+02,3.635081879353720069e+01,-8.977118557839367519e-01,-4.311936692385348602e-01,-9.047344136026598538e-02
1.830021145968549661e+02,7.330641742375875936e+01,5.174459482674009791e+01,9.641145645167355227e-02,-9.358633800839543104e-01,-3.389167521393755544e-01
1.049078793691946885e+02,4.936729519527271570e+00,9.641626841457571118e+01,-6.383477329562902147e-01,-7.460328857483430331e-01,-1.895972183592487259e-01
6.621036011401926658e+01,1.614720005948808534e+02,1.502025991731089221e+02,4.703838995574461945e-01,8.749528513796165363e-01,1.148759979186634583e-01
6.832673715042760421e+01,1.594054697808425658e+02,5.540749783956934493e+01,6.199174578255091106e-01,-7.515514207411989611e-01,-2.255500110020917659e-01
1.747520315320793998e+02,1.961355640928619266e+02,1.642343860248195142e+02,-3.147742266418567247e-01,-4.852511631852589602e-01,-8.157502650121385424e-01
1.948473675122803783e+00,2.540487112769246636e+01,1.774887866817189206e+02,2.294021435866895053e-01,9.674905800492868968e-01,1.064736306872552801e-01
4.168270848624430158e+01,1.204221790819193956e+02,4.844261854526899214e+01,5.026176328765896706e-01,-8.404056197945608542e-02,-8.604142601454898287e-01
1.212538418297852445e+02,5.770619687507792150e+01,1.405456967109451227e+02,-5.672470098644245562e-01,-6.367733605967287325e-01,5.222552221205816192e-01
2.026113041380671120e+01,1.718972258033035416e+02,5.329245893334336159e+01,9.750215787398918144e-01,-1.913249047858985030e-02,2.212845877996374166e-01
1.638807606036681932e+02,1.005778572100625468e+02,1.186771873505156236e+02,6.088880274876976584e-01,-7.548815019984909114e-01,-2.437402057942908151e-01
3.257684873167151807e+01,1.097371288128099991e+02,4.561118788611564412e+01,-1.849845796384559649e-02,9.170099016851954721e-01,3.984352485188373816e-01
1.432139573018750127e+02,5.159833573661362749e+00,1.226009779200124115e+02,9.380305422228539802e-01,-3.378559494700398291e-01,-7.714959016609543307e-02
1.725102998474057472e+02,1.170906868330390580e+02,2.234417615459238249e+01,8.094823876562686760e-01,-2.388781389963414437e-01,5.363538932290425887e-01
9.212888678167982448e+01,2.949846911077276346e+01,1.650991553547211055e+01,-8.739209494921983401e-01,3.783214523200622015e-01,-3.051803610180273685e-01
1.974085534587930795e+02,1.375354595937240276e+02,2.624813695415892667e+01,2.234545444412765550e-02,3.781405160561166490e-01,-9.254784874758026358e-01
