x,y,z,nx,ny,nz
1.148206054780801679e+02,1.298811867993844658e+02,5.523684466874085075e+01,6.864126243514898640e-01,-6.447552763799073716e-01,3.363455703724514967e-01
4.136959695889739663e+01,4.334888420035534295e+01,3.304822067831593557e+01,9.535166564034006642e-01,3.004220390677646568e-01,2.350711385188929831e-02
1.372680026485607527e+02,7.080243478618420738e+01,1.149263288043706694e+02,4.669163726832956107e-01,7.279441837963620543e-01,5.020820313408180802e-01
5.240574381007034788e+01,8.971551479192602585e+01,6.327719143525234813e+01,-4.172967221777382218e-01,2.759391498594589986e-01,8.658643261115188672e-01
1.729857464539866498e+02,1.127510120934633164e+02,1.739332016828577423e+02,4.415857477142602627e-02,7.738191204569152548e-01,6.318654833803175608e-01
1.245542910070919049e+02,1.028951931337222305e+02,6.565998908832669656e+01,-8.304547458778082092e-01,5.334706193882072789e-01,1.604805698412973547e-01
4.653536897139787243e+01,8.283437700964077521e+01,1.081847183585771432e+02,-8.285659661359163763e-01,-2.057073426059970456e-01,5.207330688147571163e-01
4.797510128941099339e+01,1.072228249718309456e+02,4.287734628521212699e+01,-8.006596436821146190e-01,-3.496465847498693713e-01,-4.865094045849286952e-01
1.096568138311508847e+02,6.486664866707603494e+01,1.434861723658476080e+02,-1.669783508153536711e-01,-7.275681889067383556e-01,6.654042086190569139e-01
4.211210279215670482e+01,1.382168915386607750e+02,6.597859590335922064e+01,-5.766058845617574313e-01,7.793990557920965623e-01,2.450770607730184403e-01
1.104664085754702185e+01,5.440394142599474492e+01,1.854061342673115291e+02,3.493201953685249467e-02,-8.886055755818846880e-01,-4.573400103357070368e-01
1.526554839531514176e+02,9.692400427029558330e+01,1.204308001976461782e+02,1.976032224960302675e-01,5.721857600198599902e-01,-7.959625760597537347e-01
4.900880957483918721e+00,4.000805263456405925e+01,2.924542672420134792e+01,2.393943043251063052e-01,8.613305947809318797e-01,4.481071005340405700e-01
1.422210882818641267e+02,1.108335718060553177e+02,1.594810033889503131e+02,6.947302018877077323e-01,6.101222463689029429e-02,-7.166780693086139964e-01
1.255015765151028972e+02,8.567169869012235495e+01,1.584347507943261633e+02,-3.189191032540081849e-01,-5.435849590832019240e-01,7.764058203260540969e-01
1.182979348063739025e+02,8.066652157837776826e+01,1.156057449651199107e+02,5.766814898338322726e-01,7.435844470548099716e-01,-3.384089676400792723e-01
1.740261311722838968e+02,1.739206279713285141e+02,1.759232047999060171e+02,9.620370334975529847e-01,-1.858005522692004474e-01,-1.999072308689417987e-01
1.999653511221768554e+02,1.680962555772731264e+02,1.073700487363197311e+02,-1.829076697421282982e-01,9.729065850008659089e-01,-1.414127335477863845e-01
1.934818629964477168e+02,1.822207044193350214e+02,1.307024057110854471e+02,-6.342728123830509990e-01,1.954307251790791677e-01,-7.480005555650840465e-01
4.529847034250558124e+01,1.513268407544518084e+02,1.158668586145993231e+02,4.561211536900213748e-01,8.819528909328112620e-01,1.187964281017773044e-01
1.957297361966134588e+02,7.416822527462636572e+01,1.974383226940078728e+01,4.693638928302255597e-01,1.975224600436545352e-01,-8.606290803148352042e-01
9.741692112017749139e+01,1.497342868340096800e+02,3.819970964662437041e+01,-2.673826337891601623e-01,-9.265978049154199869e-01,-2.644296410614683790e-01
5.326008089582083471e+01,5.402058329642134282e+00,1.974334250306344529e+02,6.122256278860217782e-02,-9.363306720040195374e-01,-3.457407561571199106e-01
1.481906315815695621e+02,1.671662728022718909e+02,1.314922041775438686e+02,-3.687651657315040854e-01,-8.892194195341908136e-01,-2.707417154121123382e-01
5.966381592843613646e+01,8.873369390464601736e+01,1.784755627191857741e+02,2.393895181321709364e-01,-7.082859552776840095e-01,-6.640961256947864877e-01
1.997405212721727992e+02,7.087914647415934155e+01,5.225388719959355655e+01,4.937306547779176102e-01,-7.946760510255573839e-01,3.531572092666306339e-01
1.397442292517733620e+02,1.126850064930990811e+02,5.110218143630665821e+01,-4.174124525185319255e-03,-7.337627005704137062e-01,6.793930202276601271e-01
4.833744446940968231e+01,1.550487649802450392e+02,1.467943865632583140e+02,1.412710891172298810e-01,9.899513378930231422e-01,-6.231210271314149146e-03
1.288051899588320737e+02,3.798996343609149839e+00,1.658864223714176092e+02,-3.277932179580613226e-01,-9.375663406738047323e-01,1.162796761873289425e-01
4.223076538085730469e+00,1.441792345404038542e+02,6.720766212506583770e+01,6.750976989077079882e-01,-5.620725349117059455e-01,4.778258704020188485e-01
7.464485849475005708e+00,4.242570866264019358e+00,1.607514465441674076e+02,-4.939494212975339416e-01,7.457369113731631138e-01,-4.470910737349230724e-01
6.321527830488099298e+00,1.028455394598283021e+02,1.729855946313435311e+02,-1.261680598167166101e-01,6.612209744974627268e-02,-9.898027525264474491e-01
3.516893310953260254e+01,9.683744861096859324e+01,7.207197532850129562e+01,-8.845269570554799010e-01,-3.110503932589057108e-01,-3.476488387635625066e-01
1.330879287560588580e+02,3.106404406555448361e+01,5.319003368391945230e+01,1.305071595592232625e-01,6.276271517836660152e-01,7.674972570932788729e-01
4.480118363036636708e+01,1.015520637770467971e+02,2.352872957685078958e+01,2.597775365132057313e-01,-2.588042489889289532e-01,-9.303418684690089036e-01
1.441719224758949736e+02,1.712358431440107154e+02,1.107479708623886836e+02,-1.683615060765159543e-01,8.095516961492984498e-01,5.623881706894637844e-01
7.497803609852387297e+01,9.828905026405389833e+01,1.328959326419000035e+02,-1.579939606999443136e-01,5.170613621667951021e-01,-8.412404270686015817e-01
4.942035672137012625e+01,7.288105491524947865e+01,1.910754627699192838e+02,5.290390885996489878e-01,6.892451211046971560e-01,-4.950341460596674459e-01
1.084040837460051563e+02,1.075371437686944773e+02,6.694622342151163252e+00,8.308768879005058450e-01,-4.996173676688678844e-01,-2.450022103459510159e-01
1.591877305013513251e+02,1.964286673370089318e+02,4.229766868821432269e+01,5.862991519380926775e-01,7.015978567227489342e-04,8.100943230236343773e-01
1.695415217431486212e+02,1.272707850300875521e+02,9.119336310366074372e+01,5.069657290056616139e-01,5.209717946420711066e-01,6.867125590807102720e-01
1.695798362643348582e+02,2.442888128806029613e+01,1.236884577926280002e+02,6.962218301916837104e-01,-3.448772083203890393e-01,6.295513278070958840e-01
6.494478484702251819e+01,1.657067703003606312e+02,7.160879248179324463e+01,2.014731070013223435e-01,-2.916597740159418417e-01,-9.350631868350949283e-01
1.287219837899449715e+02,9.272220099226498746e+01,1.192937476863177437e+02,-2.800414515541040372e-01,8.774447230508741757e-01,-3.894451738045358047e-01
1.359144055081807494e+02,1.749530933820559824e+02,1.564514547064287058e+02,8.129896596385013385e-01,-5.817484809296874504e-01,2.482978563892409771e-02
8.761511808045237615e+01,1.156413281860713198e+02,1.421371603991602939e+01,3.773375889186498383e-02,9.678683232068164832e-01,2.486102821098038484e-01
5.863896903496328861e+00,1.969681063487095685e+02,1.381234998496015578e+02,-4.993307313496875288e-01,-8.609956701784866606e-01,9.672267914861054638e-02
1.840925757949096067e+02,3.458863799425057550e+01,1.051847390646720584e+02,-7.065729418283449581e-01,-6.822100600698824957e-01,1.880002973760561136e-01
1.046567035534543635e+02,1.955799557533943585e+02,9.083513872864443783e+01,-3.089883728383119865e-01,-7.918713775024592838e-01,5.267503269492008755e-01
9.218953249179058673e+01,1.010126194164635294e+01,4.317315308142694619e+01,1.189251279950928747e-01,-4.032310469316988666e-01,-9.073376090076485934e-01
1.117311850787656908e+02,1.179559967721331333e+02,1.711048225209559916e+02,7.135169406095296374e-01,-7.005209316049082480e-01,1.280624240785183283e-02
1.450741884368435706e+02,1.309582496680812369e+02,1.372667604271169068e+02,7.432752350193638780e-01,4.722912923123197965e-02,-6.673165173716060217e-01
3.183027459791669855e+01,9.433988355049746133e+01,1.919024527599347607e+01,1.655872491301218496e-01,1.019234927172038840e-01,-9.809140964201937818e-01
1.228433300724198318e+01,1.451346233791379916e+02,1.284262965638644687e+02,-5.921053918654269888e-01,8.031095241492761105e-02,8.018487113190969628e-01
5.761972561954527805e+01,1.035777330496543556e+02,1.977942382524256004e+01,-7.424741217014503292e-01,6.583188833038315924e-01,1.238887665902610874e-01
1.710892530738514665e+02,2.545867790656284413e+01,1.995438373993339383e+02,6.630411787644410193e-01,6.236352100135333920e-01,-4.140718779294684238e-01
8.090992980186976524e+01,1.149074398689236745e+02,7.910763245593756210e+01,3.592333923514270388e-01,-1.768454438539898699e-02,-9.330801823571041043e-01
1.686721090606547762e+02,1.144122243761911335e+02,2.577828913167630276e+01,-2.891031799277820058e-01,2.274047468082843471e-01,9.298959256189397449e-01
3.208576288487495276e+01,7.345291062907490698e+01,7.245678163798891092e+01,9.692923444494643270e-01,-1.301749209448753719e-01,-2.086308724677541360e-01
3.552604718678315265e+01,1.208729778673679220e+02,1.206939417697339110e+02,2.037780158422994661e-02,9.928736698497013791e-01,1.174164422888894777e-01
1.343017351231700616e+02,6.419476101728442075e+01,4.216350219915305075e+01,2.900293365902166243e-01,1.800225235137913604e-01,9.399334417621095783e-01
5.789555829530296904e+01,1.182150071958786413e+02,4.365601454761230116e+01,-8.364879264267719439e-01,-3.115576969774325189e-01,-4.507990133023337953e-01
1.649375083484569871e+02,1.524072025236726233e+02,8.827209715925833677e+01,3.422080841470256929e-01,-9.379340572825993760e-01,-5.633232936621679343e-02
1.569019654945911952e+02,1.934408773300951339e+02,1.851674694360624187e+02,-3.626369539796597263e-01,9.221684373677659918e-01,-1.345355444819204271e-01
9.696925789164614784e+00,1.349742256654258483e+02,1.945117535559338933e+02,6.630318499246523611e-01,2.344836117085643823e-01,-7.109192653343983093e-01
1.627748612122819623e+02,1.862898796150188048e+02,6.242465903486842649e+01,-9.704211037558304609e-01,2.246807544654485789e-01,8.832576043348068506e-02
8.591364259931948766e+01,1.886864922764098367e+02,1.225318812778095463e+02,-3.680989698511616393e-01,-5.145549740944642680e-01,-7.744264503664366472e-01
1.596293079222752738e+02,1.089553425803741931e+02,1.566225192411478417e+01,2.607432681776976624e-01,-5.709612157572498126e-02,9.637183099843144030e-01
3.838757031520394492e+00,1.578573624337641377e+02,7.081568670654266384e+01,-3.380137146295552480e-02,4.843391238593994785e-01,-8.742271331778330712e-01
2.164996292579009918e+01,1.519523639636084908e+02,1.737601738767333757e+02,-1.831303704789766229e-01,2.365803199302201898e-01,-9.541975789258465568e-01
1.121297649303354547e+02,2.608634563270562090e-01,6.437610671030286369e+01,2.194696284842626022e-01,9.683232046156098338e-01,1.190934657062917151e-01
1.558740065593373174e+02,1.239123732678902883e+02,4.471692549528630423e+01,-4.450075180125511176e-01,-7.921280720898565830e-01,-4.177336786967458804e-01
1.097845224713034895e+02,4.035207147112747350e+01,7.426921414305009250e+01,1.777101839496984248e-01,-9.368374107373402815e-01,-3.012553009683322514e-01
5.774465378036766339e+01,3.025498345726741789e+01,2.788439147768538362e+01,5.746205930137167073e-01,-8.158231127097220758e-01,-6.514463025595211565e-02
1.105237244213797680e+02,6.924605103346364388e+01,1.811180989460394244e+02,-7.466619949740099793e-01,-3.202951685597246190e-01,5.830153259192498716e-01
2.823763420038628880e+01,1.830898894207448677e+02,1.200458123647670661e+01,7.541313387039368932e-01,-6.327374423435846440e-01,1.758671459912482249e-01
7.684366589833506112e+01,1.460068389094992369e+02,1.713330231422243344e+02,9.879011174399078277e-01,-7.574150852499170194e-03,-1.549000141957552201e-01
1.363138940355435693e+02,1.414726633221727070e+02,1.541024873693062318e+02,-1.252086584286932480e-01,-9.276637178945378315e-01,3.517994007308285487e-01
1.228092621085131242e+02,3.069628816069131005e+01,9.740767353330619471e+01,-8.218182959730274684e-01,4.351648557424687147e-01,3.677583945046334901e-01
1.401380428107355272e+02,3.268899471361807940e+01,7.066600571180259749e+01,-1.282010840295861043e-01,-9.031180940151204428e-01,4.098075039748969584e-01
8.336506514580221960e+01,3.414932924910498002e+01,1.821052417556446699e+02,5.825151238599374226e-01,-4.342728237481195963e-01,-6.870831427318506712e-01
1.990414798899389552e+02,6.155510024773753486e+01,1.414420274372711788e+02,4.993659035856060635e-01,4.489423876566208532e-02,-8.652272543440728825e-01
