x,y,z,nx,ny,nz
7.982758223846751378e+01,4.308417051306254741e+00,1.106920258255828458e+02,-9.022767281173983411e-01,4.309383896329078145e-01,1.374082371470310149e-02
4.736784633610881912e+01,1.318579364452081393e+02,7.864472460453833946e+01,-5.996599821070441871e-01,-7.032136753849076438e-01,-3.819665333625828496e-01
2.443641715010902260e+01,9.352132944028103623e+01,2.803510450743993232e+01,6.762805673284293384e-01,-3.771863699669286141e-01,6.327519550053631869e-01
1.513680273105828746e+02,7.311406012680132349e+00,1.260903713788843703e+02,-1.178820111221015321e-01,2.132510822055768418e-01,-9.698596843822095970e-01
9.118210943507165211e+00,9.798376255904355503e+01,1.858491672551822660e+01,3.492253895634586658e-02,8.584793255366897080e-01,-5.116577605166490184e-01
1.158587074155618666e+02,3.737241557088157151e+01,1.175549911387568471e+02,-6.158576666311406100e-01,-7.650362338877301216e-01,1.882522119087195189e-01
1.475212578376652743e+02,1.206171204050016286e+02,2.722360590465485686e+01,7.408517317077548681e-01,5.414828887200510144e-01,3.974103582532914070e-01
1.842475521011669741e+02,8.455075296375916594e+01,1.274948876020375081e+02,-8.949193373376786997e-01,3.226504729395779369e-01,-3.082467387807317216e-01
8.851507483381858776e+01,5.530958285939577834e+00,1.011790237328063427e+02,-4.635914606941243243e-01,5.665738388697596356e-02,-8.842357708329672272e-01
9.911705676922491648e+01,1.931606945962739985e+02,4.735624466812949862e+01,3.876917632618832599e-01,4.823510885372637724e-01,-7.855141781558170333e-01
1.432612509368198914e+02,1.125900849118031175e+02,1.340492626602798509e+02,1.925016024899501299e-01,4.822230279195288127e-01,-8.546368143140820051e-01
7.522600079865559053e+01,1.985778110792757047e+02,1.824964201550630776e+02,-9.876749150724707382e-01,-1.401605378151084824e-01,-6.966552787403042235e-02
3.704536962220397811e+01,6.403727279344178669e+01,1.696998807210347309e+02,-5.842254527138452946e-01,6.167519322278296467e-01,5.275392634605894360e-01
1.670327550012585505e+02,4.519655915235481558e+01,1.203614029885893473e+02,-5.104187086450252819e-02,-6.802309990639394677e-01,-7.312185140771029213e-01
8.340227566413228999e+01,7.315838874956077120e+01,5.286405604579502437e+01,8.783383842929650687e-01,-4.742042036246985059e-01,-6.043224255551939150e-02
5.858858627587253665e+01,4.322533475016684612e+00,1.504501804919784149e+02,6.636121265075565212e-01,7.270790750157052340e-01,1.759970574311551794e-01
