x,y,z,nx,ny,nz
1.910550494062903226e+02,1.992024335817017402e+02,1.604603240001491145e+02,-3.072784546167374176e-01,9.433776705705990695e-01,-1.249740852942708702e-01
1.085579976504989190e+02,8.236536334361068157e+01,1.046462646152782696e+02,-7.830236345604713044e-01,-5.274875978883520888e-01,-3.295919018903309405e-01
1.479596457459000192e+02,1.477483109427040517e+02,1.159227541649442514e+02,-5.711871188623857121e-01,8.120808247838355864e-01,1.194571440395772455e-01
6.918405717122078613e+01,3.837059160210158382e+01,1.975014875147609814e+02,-6.230156288213881729e-04,-1.077441430704526720e-01,9.941784605811675446e-01
9.194490067565096680e+00,3.663220196700469700e+01,9.106125526444063212e+01,-1.430032607487287111e-01,6.786979054485243745e-01,7.203604795885301115e-01
3.199202498791129390e+00,7.691117491659009886e+01,7.870939946882323568e+01,4.915988196515436726e-01,-4.708744932169171560e-01,7.325351951632907976e-01
1.002337920487951095e+02,5.405381076564938070e+01,1.539600687544723598e+02,6.402277295296803228e-01,6.558113967624088492e-01,4.000248319989757051e-01
1.589714970841770594e+02,1.964151788424746314e+02,9.677337622135910067e+01,5.606140791075250318e-01,2.830181733631805252e-01,7.782111332090994038e-01
5.042147406824556199e+00,7.818292589941151505e+01,3.839651758944550863e+01,4.685926604668058659e-02,2.468845056363095924e-01,9.679112821226339980e-01
1.224254984888686550e+02,2.172914079441065383e+01,1.684734543146193744e+02,3.281754446627720978e-01,6.645874208302102182e-02,9.422760280932196419e-01
1.283315800570749445e+02,1.618819338532658492e+02,1.308557725761249060e+02,9.639433781078533547e-01,2.649390233489351543e-01,2.490938993497278028e-02
8.315947217980755113e+01,7.290145421815140026e+01,5.702368561827640292e+01,-4.195911305450860107e-01,-4.797371479413952700e-01,-7.705813078779890635e-01
3.830627152630824384e+01,6.867163464819719820e+01,1.675179649820547070e+02,-5.506228166154810699e-01,-8.069152380033800531e-01,-2.137809919014848070e-01
1.669067552108818404e+02,1.567189073251767581e+02,1.524296351328787011e+02,-8.537635105222787235e-01,4.635623620598150474e-01,-2.370607613676291026e-01
9.088559905909873748e+01,1.326539109752729075e+02,1.668702831018870540e+02,6.991780940177279025e-01,-5.947149408420959737e-01,3.968175046326956057e-01
6.760037234279059248e+01,1.252966222556125899e+02,1.089734550726065549e+02,1.719790318515650729e-01,-2.648059967449368779e-01,9.488419239732815980e-01
1.613161233594117050e+01,1.117277054270100507e+02,1.393092382015498032e+01,-9.828659889643319714e-01,7.504024625557066674e-02,1.683550093613756515e-01
1.814378882905747048e+02,4.852823565872888878e+01,1.670308942237968495e+02,7.656924851952612299e-02,9.511259061829276940e-01,2.991599250682808742e-01
2.031947108418445502e+00,1.480010343251366578e+02,1.431976275628141515e+01,-8.747767050805308475e-01,3.772246226275173808e-01,-3.040843638367103363e-01
1.957119516058151589e+02,1.743083930299556243e+02,4.692358669071480648e+01,-8.081857044071648621e-01,2.988896854201613107e-01,5.074453893172462537e-01
2.354671969378923890e+01,3.904885787788833795e+01,1.133406830508723573e+02,5.185941761456895893e-01,-1.049539126673620509e-01,8.485545101415612468e-01
1.712971530914649918e+02,8.568275504745247417e+01,7.552019981743936228e+01,6.756442456873950064e-01,-3.348902151219055323e-01,-6.567749973035781341e-01
1.014440539376904553e+02,1.097976116663260910e+02,1.168223101300307434e+02,6.181241252050553303e-01,-7.294082944392281664e-01,-2.930633137066822047e-01
7.810680765555842697e+01,1.516013459530321086e+02,1.636813024543015445e+02,1.434907585976100963e-01,9.883353644070547173e-01,-5.102557846273748227e-02
7.329790634728453824e+01,7.448158834440491205e+01,1.938731489716588499e+02,-9.664099965353289967e-01,2.364127925384673923e-01,-1.008003478106553608e-01
1.054486186947098503e+02,1.502193800640367556e+02,1.740317382262337560e+02,2.370721172580138592e-01,9.280371900991407630e-01,-2.873043421351197946e-01
1.563661547555107632e+02,5.074837492237310244e+01,1.905840985651785218e+02,4.326788808401669240e-01,4.820923170328300644e-01,-7.618241161389009974e-01
1.341267992307974168e+02,5.392070505572254291e+01,1.868571487796328654e+02,-3.043580764286627494e-01,-3.333971188779838446e-01,8.923074147593439420e-01
3.307807640720238140e+01,1.508364684112012242e+02,1.598081771211504076e+02,2.207689079003400112e-01,-6.718758703446384706e-01,-7.069963961372970340e-01
1.351660469577737160e+02,1.386569724835716215e+02,1.905669977463251996e+02,-1.586935004122763115e-01,2.517619705865591362e-01,9.546896265757115474e-01
6.346615448007450766e+01,5.145007492427590989e+01,6.107916603277976009e+01,3.412372362950798488e-01,-9.015853277702202684e-01,-2.658966816512771114e-01
4.185045864136249349e+01,1.765118492192296742e+02,2.039951996514921717e+01,3.696397742657962504e-01,7.267551177581735855e-01,-5.789589243556353404e-01
1.658004643184861777e+02,5.567221639350395890e+01,3.521233521746618322e+01,-1.846209714145787273e-01,3.897263375403350327e-01,-9.022352679536163045e-01
1.063469533694553348e+02,9.776797903597984885e+01,1.502817114219689927e+02,4.222825622606070639e-01,-3.787911539592029864e-01,8.235257733009159198e-01
1.783926791073019444e+02,1.561072693451640703e+02,4.976645256112333016e+01,7.895770038513660882e-01,-6.110846095414794732e-01,5.606919803811596936e-02
1.553335137828643440e+02,1.175121400337592945e+02,3.422361340283711417e+00,-1.513970155641149729e-01,-7.670525685441806907e-01,-6.234655570005886993e-01
1.261470545793044948e+02,1.295653111070908494e+02,1.137392250006336951e+02,-8.353378541716192096e-01,7.894907725433490675e-02,5.440383374236082981e-01
8.962599297418388744e+01,6.446726500540445670e+01,1.121379538230116957e+01,4.714594713142203908e-01,-8.688778585015610734e-01,1.509212838265607259e-01
1.773546610067253937e+02,1.184035364978526559e+02,9.074036437948373646e+01,-5.302253265934842030e-01,3.277632718796990585e-01,-7.819413920771477455e-01
1.245130298555162653e+02,8.368833439067677205e+01,7.610957504084987590e+01,4.791537795406100586e-01,-7.929503736931137192e-01,-3.763527074565822805e-01
1.087288246002241188e+01,1.381932981914049208e+02,7.681837427170964361e+01,1.083509476458124343e-01,2.920095742743830658e-01,9.502581126590543548e-01
9.175781701401477619e+01,1.108232298857328715e+02,2.714070270352579684e+01,-2.102799649459155262e-01,2.876189178452241424e-01,9.343755639130801871e-01
1.140299986074993939e+02,1.369402472713962879e+02,1.106612184076118268e+02,-3.838549673815577074e-02,8.481098019313041414e-01,-5.284281573744997740e-01
1.377821784713840714e+02,1.732195815481051397e+02,5.610751920977123319e+01,-2.320876073042774101e-02,5.898486874626608367e-01,-8.071802025086679544e-01
2.283388784263034665e+01,1.087003035240656459e+02,1.482640068413754193e+02,-5.537988285107522390e-01,4.617710329351849552e-01,-6.928739933639381787e-01
8.335230277060394144e+01,1.949035614693468403e+02,1.281243964404424105e+02,-4.748599968433613872e-01,-6.434125078401155273e-02,-8.777062075908269589e-01
1.942145093719215652e+02,5.999294231933202326e+01,8.800548640007653489e+01,-5.669254222077231287e-01,6.442191702604209702e-01,-5.133977272267278291e-01
1.725129812956535957e+01,5.445351658789442695e+01,4.175489895469601365e+00,6.662534462074293229e-01,3.795531614658224639e-01,-6.419078929535164679e-01
1.842009325566179996e+02,6.098062915332657496e+01,1.319695112282625189e+02,-9.534890158358034773e-01,-3.529070211258025780e-02,-2.993547444469054075e-01
1.463801674870320255e+02,1.015408325271063461e+02,9.084264859922195967e+01,9.094161600634882436e-01,-4.158160867079224166e-01,7.696093053591507305e-03
7.332607172702788034e+01,5.723597467656489357e+00,1.218136883761866613e+02,-8.615887581329475520e-01,-1.446114483835905240e-01,4.865720304881130387e-01
6.250894134360828502e+01,1.282897830850515390e+02,3.675476247956540021e+01,7.230675024836472620e-01,6.368680972687135178e-01,2.675302105022711041e-01
1.948098813229209156e+02,6.571556946957444723e+01,1.490552686890573320e+01,2.362663365965919637e-02,6.192710097788818313e-01,7.848217623303752610e-01
6.157549283157481312e+01,1.643541447252978571e+02,1.883306096449577183e+02,-8.961945230228581805e-01,4.189572943105860370e-01,-1.459800070070719769e-01
1.605488318770817102e+02,9.669560982435180563e+01,1.096145915478183355e+02,5.462461458127642056e-01,-1.885154881042026224e-03,-8.376225846846386824e-01
7.622201818585385524e+01,1.710582501566857161e+02,8.304967360847982150e+00,3.197408172145898564e-01,-6.503320434641139958e-01,6.890820292597507057e-01
4.953463798826145847e+01,1.692939563999761958e+02,1.677138646825036403e+02,2.781539511668098541e-01,4.962154609175170594e-01,8.224357700116819991e-01
1.533009428714050841e+02,1.174931736118986869e+01,1.404933835211649011e+02,6.476780199729900156e-01,6.742468889712378566e-01,3.548299806308292115e-01
5.665360196154135508e+01,9.883598869202449677e+00,1.167800963886623009e+02,-5.100031982389391372e-01,1.383752118806215459e-01,-8.489693978707633093e-01
2.365170064534996897e+00,5.225102445602129109e+01,2.816888347521999592e+01,6.860756644537576721e-01,-2.778494114741381082e-01,-6.723837350693502302e-01
9.788384950475978030e+01,8.270676937253216465e+01,1.785325276116618909e+02,-6.531266197009559793e-01,-7.572366336016747024e-01,-4.277776011628532833e-03
1.448201566229672608e+02,1.637187827002085783e+01,9.526650658190852994e+01,-8.701416595123633302e-01,-1.418280867061411654e-01,4.719515718803629634e-01
2.114585373661705958e+01,1.225184846180770819e+02,1.371327789703702535e+02,2.724074734672391473e-01,9.386730764803862259e-01,2.113930554394881922e-01
9.216458427436892009e+01,6.866587088665615113e+01,7.927354003522070514e+01,-7.647130114681521817e-02,1.295787916205651535e-01,-9.886159400197163105e-01
6.306626231819972617e+01,3.759686671220394771e+01,9.172697058838771511e+01,-8.759142833638122738e-01,-3.876690319164909915e-01,2.872053096483246359e-01
1.939800967031266623e+02,2.056611945168427269e+01,1.123489127878499971e+02,6.590199783372452380e-01,-3.323644185789673133e-01,6.747047957536999041e-01
1.890575448603186715e+02,2.730281284546967413e+01,7.199956761971745323e+01,-4.628020610881456443e-01,1.750481005083567576e-01,-8.690065677306361147e-01
4.644527805896986195e+01,1.816365812923938563e+02,6.261094116998044967e+01,8.086681501820057461e-02,-2.942248552571405384e-01,-9.523089271742268824e-01
1.180047222445323172e+02,1.346380901527173251e+02,1.904684012380255353e+02,6.409578146854669756e-01,-7.675754031078695361e-01,-1.039391851925145849e-03
1.271641054115774807e+02,6.927230174487581849e+01,1.836691802023673290e+02,-8.648668103336978885e-02,9.779624641719854017e-01,1.900249264504274005e-01
9.506197059412377826e+01,1.113238922321268092e+02,1.339137612615357114e+02,-4.774204649664303690e-01,-2.300425815668714069e-01,-8.480271872382906251e-01
1.800522924744342674e+02,1.848115627534117209e+02,1.392731593234271941e+02,2.087362900157972712e-01,1.857745603246435950e-01,9.601650764137521499e-01
1.420628076143302678e+02,1.074609134442676464e+02,8.067425993592971523e+00,-4.006803166845114283e-01,-8.812804320150241510e-01,2.505994492552047204e-01
1.434802851522016454e+02,9.073651761127545967e+01,2.355028489809327397e+01,-8.798593515748944771e-01,4.748920586437744840e-01,-1.802925625986832175e-02
1.958497355105048996e+02,1.318278740019184170e+02,1.392404673591388189e+02,8.672895845888610733e-01,4.452195952428981696e-01,2.226842798076029972e-01
1.965374475768300897e+02,1.974829360980761805e+02,1.064852763294497073e+01,7.038528925974442130e-01,1.810715124535388076e-01,6.868800571846578329e-01
1.914195890911234130e+02,1.257812391298624846e+02,1.099242694612147204e+02,-6.995852796029564669e-01,7.085277397954459211e-01,-9.256823699957865415e-02
