x,y,z,nx,ny,nz
1.500000000000000000e+03,1.500000000000000000e+03,1.500000000000000000e+03,-9.531436937447742563e-01,-3.267183434610872877e-02,3.007484834791833705e-01
1.555390763870565024e+03,1.495779106048970561e+03,1.519565512896175278e+03,-2.264396452123114134e-01,2.521889699930586395e-03,-9.740219336074850132e-01
8.491777581749427384e+01,1.907157346383005006e+03,2.541937162459878436e+03,8.738898189004080663e-01,1.149033081658625416e-01,4.723492502320214559e-01
8.931712255675794268e+02,2.060910574019530941e+03,2.584878168004938743e+03,-4.393918509254246541e-01,-6.660704193116880889e-01,-6.027312816324381650e-01
4.130517201245717018e+01,1.929532430373995567e+03,2.515796277535810987e+03,-7.284172279896097835e-03,9.706725250194104815e-01,-2.402952142815974190e-01
6.702784425366317578e+01,1.960039609668753883e+03,2.516685315774908759e+03,8.958446776142751922e-02,9.783240596105392539e-01,-1.866993774040388299e-01
1.109136866505661203e+02,1.948947014757626675e+03,2.570074143075947632e+03,-2.047345221788049729e-01,9.177024219815246298e-01,-3.404497615177022873e-01
1.060020727395858273e+02,1.943058979725620247e+03,2.487546428024914803e+03,-1.674369921364812427e-02,-3.670025401257492326e-01,-9.300692361743241321e-01
6.825650558054613271e+01,1.905501704502584744e+03,2.548065072839988261e+03,-2.236450031378805769e-01,9.138144724318423284e-01,-3.390074078033858962e-01
7.531787750375174255e+02,4.067996329720031667e+02,2.283533752073095911e+03,1.832449622611076745e-01,5.183645506021360427e-01,8.352960412242900201e-01
1.456637527302706303e+02,1.988409071079037176e+03,2.484644411244879848e+03,-4.642715997818051138e-02,-3.666581934029786716e-01,-9.291965820141743215e-01
9.784910427940758382e+02,4.440535212235474773e+02,2.387657112705563577e+03,7.861139746273295703e-01,-6.163311086986905662e-01,4.648422685024700129e-02
6.198007026720858192e+01,1.911576094946831745e+03,2.486632571305955480e+03,3.363012936359426885e-01,3.456747331123684597e-01,8.760196452057934513e-01
1.505496299570096198e+03,1.465221759110793982e+03,1.531570595599094304e+03,-3.766051652171700237e-01,-2.628131777270687613e-03,-9.263701433310064237e-01
9.080256541526591718e+01,1.938712523076965454e+03,2.579334777586642304e+03,8.643335599113194379e-01,-1.951870084596802890e-01,4.634970646504530389e-01
1.454194029337526217e+02,1.910830476315587930e+03,2.546477433526692948e+03,-2.947324561047378610e-01,8.959156059616369960e-01,-3.323672762364874855e-01
8.795627622137375283e+02,2.966649216417841672e+03,1.455762094085152967e+03,9.793670088230855830e-01,1.122611600172709473e-01,1.680407509519608322e-01
5.406832120674441455e+01,1.952132090781903571e+03,2.492729676936959095e+03,-2.571493960630417686e-01,3.547105797677705397e-01,8.989185684505717200e-01
7.359947759322815841e+01,1.963472066752885212e+03,2.523801408877900030e+03,-4.172321506788834178e-02,-1.712297153341885425e-01,-9.843472750564058460e-01
7.442582293550340182e+02,2.341183904839455408e+03,2.115555375659706897e+03,9.811031098844374965e-01,-9.426411912008836325e-02,1.689703039637413529e-01
8.381107993374652665e+01,1.921200898191428905e+03,2.518461281122153650e+03,-6.174803471268558441e-02,9.688459614564524092e-01,-2.398430386286899973e-01
1.299306717431958589e+02,1.937982365293015391e+03,2.485199779747352750e+03,1.727718854694046124e-01,3.615341882700170428e-01,9.162111690561771660e-01
1.002697771115546516e+03,1.591618867951302946e+03,2.436615451138354160e+02,6.466735930987179692e-01,-6.060848611909642747e-01,4.631138143306927635e-01
1.290624254330475424e+03,1.617123995425580233e+03,2.814357951309229975e+03,8.505850263257866972e-01,4.827819983101943602e-01,2.083906310225496494e-01
7.124603348039257753e+02,3.689993289658542608e+02,2.290595598587708992e+03,-4.550622101399961345e-02,6.943380901090707713e-01,-7.182087443582911845e-01
2.392818266617079644e+03,1.612033860601628930e+03,9.483947112103286372e+02,9.724387400746389298e-01,-1.859393734837985063e-02,2.324159252201394299e-01
1.339131429872765011e+03,3.804844603038268929e+02,1.149336697782284318e+03,-2.422478535893067275e-01,5.042543948435664891e-01,8.288808615912920397e-01
5.660009871573651026e+02,8.614198328150426960e+02,1.326882127451337738e+03,3.682033763085159617e-01,2.457280288747443753e-01,8.966850113057216465e-01
1.711281042792798416e+03,2.914729412722172128e+03,3.469113649988794350e+02,4.457046731646262250e-02,-9.093094700969495126e-01,4.137266743094976662e-01
1.713564645205676698e+02,1.955466631537977719e+03,2.447412421372035624e+03,-1.060920665972638760e-02,9.062439191503995906e-01,-4.226220577974785786e-01
9.072648543758613187e+02,3.431870615606172805e+02,7.547617473187309542e+02,3.677447532211247094e-01,5.843460385822685232e-01,-7.233971963392891169e-01
4.002773240479654646e+02,1.012630613099205675e+03,2.880978853987786351e+03,3.920124759652749979e-01,-6.178384574316680977e-01,-6.816170913394348219e-01
2.755140355546417652e+01,1.950701594973828378e+03,2.497278241211129625e+03,3.561966181429102041e-02,9.615798047245917024e-01,-2.722049206720032477e-01
2.872881829255580044e+01,4.260842126970494519e+02,2.635527807380080048e+03,-8.886496770575912363e-01,-9.405952359395544637e-02,4.488368940792601958e-01
1.043843197824477187e+01,1.913034111259841893e+03,2.463721757470599641e+03,1.925274438553538142e-03,9.321633294390864188e-01,-3.620328998411244670e-01
1.342920265788046208e+03,3.329430439245510911e+02,1.167030440708887681e+03,7.982218676859907935e-01,5.017849544602925871e-01,3.332472196810814524e-01
3.986394476327129155e+01,1.997527164982931254e+03,2.529549332656818024e+03,-3.726958756626672174e-03,-3.714947655312508257e-01,-9.284275679671016857e-01
9.480924865604836214e+02,1.683967824678508350e+03,2.938882834063003429e+03,-1.289637283161572667e-01,-5.809733080290113705e-01,-8.036406984073316551e-01
9.010456002408503764e+02,3.000000000000000000e+03,1.426337474077177831e+03,-3.146902203759600614e-01,-1.690847835792095438e-02,9.490438180396885137e-01
1.097313508062231449e+03,2.696729347032667192e+03,1.501030196441747648e+03,-3.786358519505856890e-01,-2.555151379633862629e-01,8.895768128100045580e-01
1.108434143532655071e+03,2.113587149945463807e+03,3.209835743560023502e+02,-6.121988099197936961e-01,-7.862289770371513331e-01,8.400364753927602735e-02
8.742810027153693682e+02,3.000000000000000000e+03,1.403383147209270419e+03,-4.799400131220126452e-03,1.856730662830402903e-02,9.998160935306806829e-01
1.644846251762702877e+03,1.216135389968665521e+02,2.284270446982344311e+03,-9.096889880125077488e-01,2.600171759528789872e-01,-3.238163264850448808e-01
2.414086561967915713e+03,1.567535113629534862e+03,9.525286571594766656e+02,-4.668927596345513464e-01,4.622168623216178600e-03,8.843018639345118226e-01
5.463360483891617037e+01,1.881508121469256366e+03,2.483753595465112994e+03,1.318844424221580992e-04,-2.578368253612181027e-01,-9.661884671709461969e-01
1.308433661267360321e+03,2.373054492333019880e+03,1.664680676280326679e+03,-3.404018820841516191e-01,5.561109845362254278e-01,-7.581999284830600594e-01
0.000000000000000000e+00,4.737435443169314340e+02,2.655143479088322238e+03,5.951203231046436892e-01,-5.629026745307729174e-01,-5.735611388805270661e-01
1.763448334103166417e+03,2.925497591107066455e+03,3.019401917270863578e+02,2.255490710642953367e-01,7.285738479516913335e-01,-6.467671641502058533e-01
7.749853129787406942e+02,2.286982017091359921e+03,2.570231324340832657e+01,-7.885816597060020250e-01,-5.874013955242913809e-01,1.819301143610989602e-01
2.114111943196034645e+03,1.702181963901380186e+03,2.961909165018710155e+03,-9.530407343530261643e-01,2.881949270093470683e-01,-9.304323032828266948e-02
1.014859321673593513e+02,1.393166537583780155e+03,2.545094080288311488e+03,1.900250888662754697e-02,9.846582848287985801e-01,1.734559505292981030e-01
6.869024368471258413e+02,3.169279230621689862e+02,2.278886274042641617e+03,1.058326243536612593e-04,-7.205663999982442336e-01,-6.933859329356386603e-01
5.557358262355116807e+01,2.951994462156816098e+03,5.242012620776829408e+02,4.207176160243213947e-01,-8.980838164059503637e-01,1.282269327268457382e-01
6.676842243667404091e+02,3.515473206615456547e+02,2.275079334227063555e+03,-3.861499905000890208e-03,-6.574412852424722509e-01,-7.534958827208082521e-01
2.182949490036152383e+03,3.523335439105490252e+01,1.391746635548997574e+03,-5.685096095884581979e-01,-7.241368976390889500e-01,-3.904133415794270867e-01
7.029337546212279904e+02,4.312751192706633105e+02,2.293357581960226526e+03,-9.318913204794967292e-03,8.222226401444465704e-01,-5.690897010934017342e-01
1.875858178606417596e+03,2.445349288153247926e+03,2.438644709742056875e+03,-4.279055717309870888e-01,7.469071524809114404e-01,-5.089464876138097837e-01
5.766955606767950258e+02,1.292203954469528753e+03,2.832818065916808905e+02,-8.617493950267482994e-01,-3.503810197356849732e-01,3.669075103892192047e-01
1.548095612118206873e+03,1.331619115727057078e+03,1.889449883462075377e+03,3.344934790211707282e-02,6.435885367972298265e-01,-7.646403968063182344e-01
1.355588303360168311e+03,1.174265755946339880e+02,9.415076553537817290e+02,-8.434045960959379862e-01,4.357230224646111982e-01,3.143471567845837478e-01
1.380885026519898474e+03,1.163007855517182918e+02,9.904517112446529836e+02,-8.098321461662767728e-02,6.242070355938920123e-01,-7.770503816776895833e-01
1.749427002871255468e+02,1.481359858528982613e+03,2.521466507855504460e+03,6.744743377034884135e-01,4.685822023081951393e-01,-5.705392952807391005e-01
2.446308991161689846e+03,1.079741786788874379e+03,1.038844603932873724e+03,-5.615332069381334668e-01,-5.859442285558753571e-01,5.842515028032324587e-01
8.133530491854887714e+02,2.288193294583221814e+03,2.019982589332590578e+03,-9.640908058901768163e-01,2.654112312787385020e-01,-9.262629709404057721e-03
1.681809310174796337e+03,1.494262728882711599e+03,1.523470504129205892e+03,4.852813505393437921e-01,-8.605486051017982030e-01,1.547840724236833332e-01
3.168791808782607688e+00,1.924103957675876245e+03,2.490100963908431822e+03,-4.170355598604542913e-02,9.754111306791624081e-01,-2.164115051593072103e-01
2.260708593721211855e+03,1.201855918122857702e+03,2.993967810692017792e+03,-2.817177921470865112e-02,3.986794967855370464e-01,9.166575203960902751e-01
9.260142854346116792e+01,1.899065260561710602e+03,2.442294739536187080e+03,-3.814361155233564893e-01,-3.393029526460205059e-01,-8.598720812424049953e-01
1.763137122357458566e+03,9.908311907515633266e+02,5.659205838142917173e+02,-8.227832545666844410e-01,-4.310224439958570408e-01,-3.704691198689746834e-01
1.829347893531086811e+03,1.023092691433755704e+03,2.572653979770108435e+03,1.848957270248321461e-01,-3.169539711020772366e-01,-9.302439198030709733e-01
9.295293484535595780e+02,1.535267579155097373e+01,2.228362271996249092e+03,-9.936719889555407637e-01,-1.082165971599587939e-01,-3.008565213285030460e-02
2.302363768691098358e+03,1.788114612734085313e+03,1.536357781753312338e+03,2.809253791062698777e-02,4.210559126039574163e-01,9.065995410185185843e-01
2.857420131191543533e+03,2.526785848277403147e+03,2.339900040363035714e+03,-4.680395715608727802e-01,-1.519573634672355122e-01,-8.705446106554224350e-01
2.353169633043301019e+03,1.872203008024228666e+03,7.680836550905950162e+02,-3.176757442387110331e-01,3.679124326700572434e-01,8.739122172216049478e-01
4.504903109382007642e+01,1.778817870530552000e+03,2.059180545499620166e+03,9.719409836811380154e-01,1.250391803734983154e-01,-1.992383688260510877e-01
2.048069692219099579e+03,1.503201878970335656e+03,1.250802808413808407e+03,2.531073072146753922e-01,-6.433586915880334933e-01,7.225138649137949898e-01
2.905428140112578149e+03,1.045543843495082541e+02,2.865501845626825343e+03,-1.776736934615916197e-01,4.564643299996239967e-01,-8.718212971072172301e-01
2.238467536813097468e+03,3.608545053001265046e+02,9.563955266419229702e+02,7.138166052581399468e-01,6.908303107114241448e-02,6.969170602559308092e-01
1.163187688336643077e+02,1.979782262903175479e+03,2.528231625987573352e+03,-9.668323994931843010e-03,-2.919429492562147788e-01,-9.563868662265873066e-01
1.572367180357545976e+03,1.321566483980554949e+03,1.942840412937025121e+03,-1.462958807899672475e-01,6.370205571826342839e-01,-7.568370531300736559e-01
2.653716698841377820e+03,8.090467714216791819e+02,1.057692808834700827e+03,5.685692461885075710e-01,7.060317338785717656e-01,-4.221945085444027690e-01
0.000000000000000000e+00,1.919596459449317535e+03,2.486066429576596420e+03,1.879545354113961175e-01,4.414959474123729688e-01,8.773564959791073647e-01
3.586839908659315768e+01,1.928470184049519958e+03,2.572962440180428985e+03,-3.151231925803371636e-02,-2.155878659757106408e-01,-9.759758428255378426e-01
1.146584859992572092e+03,1.001959555321485254e+03,1.595438940378046254e+03,-4.029766539767441480e-01,-7.919102536375214330e-01,-4.587896757049618746e-01
1.665800877708069720e+03,1.247801414193792198e+03,1.412536173609588843e+02,4.484463788520137162e-01,8.897060376313549179e-01,-8.555122381842483748e-02
2.265839974922939291e+03,3.747868047134451785e+02,9.925520711470215929e+02,-1.179491268904476198e-01,9.700286575665346689e-01,-2.124438913347423408e-01
8.607782762949986477e+01,1.894502579953060376e+03,2.473768823004926617e+03,2.029945085241615429e-03,9.343831955947152768e-01,-3.562638391882609334e-01
2.293185026989562630e+03,2.266709249760635601e+02,2.235654655132485914e+03,-6.511687787682398643e-01,-6.290750084278995402e-01,4.245513577047155263e-01
0.000000000000000000e+00,4.084754247415582995e+02,2.659735903588428300e+03,-8.214410464424644343e-02,9.658544543849916231e-01,2.457183733807163650e-01
1.331087150960481438e+02,1.929064886786558418e+03,2.516057656720447085e+03,3.611781808850549891e-01,-9.051730582433811234e-01,2.240804683208403592e-01
9.345783876435514514e+01,1.922090609557527387e+03,2.497485696616442510e+03,-1.351101826151896584e-02,3.670204918501044355e-01,9.301147299917599254e-01
0.000000000000000000e+00,1.946450274974140939e+03,2.589978286026136175e+03,-1.430022380837941975e-01,-2.134781536257870371e-01,-9.664250813319937849e-01
8.593538738741588645e+01,1.913305825899538831e+03,2.442554207904106079e+03,1.774372887530998319e-03,8.739431608896109926e-01,-4.860248997069303578e-01
1.917731669093023470e+02,1.968376592797432750e+03,2.487250366656771348e+03,3.835637618786006189e-03,-8.967277654699780109e-01,4.425659301384117783e-01
1.666621170006133980e+03,1.193799758283600113e+03,8.626769380861659329e+02,1.836916066350707255e-01,9.810499961797684021e-01,-6.163033869372136486e-02
0.000000000000000000e+00,4.258049035874533956e+02,2.669208486939684008e+03,-3.199961133269257907e-02,9.747177038601348986e-01,2.211366605883858527e-01
1.334959484311798690e+02,1.972384621526079854e+03,2.485937781346258816e+03,5.099249719557357591e-02,1.100988410743337226e-01,9.926117118107402604e-01
6.576811798647037222e+01,2.039190378809574213e+03,2.491923399053137473e+03,-3.889461840996178061e-04,-9.621336332575595174e-01,2.725779163385655401e-01
7.092882036908166583e+02,2.336887294282751100e+03,2.873992826269315174e+03,8.526446543472271378e-01,-1.513811988949834986e-01,5.000808195024231129e-01
1.641611411432501768e+02,1.988870152361350847e+03,2.424210385666290222e+03,1.756179806923784809e-02,-1.102252606577338451e-01,-9.937514654889874066e-01
2.118409542590924048e+03,2.810602157480480855e+03,2.009826673593920532e+03,-1.642040891756984811e-01,-2.739535178256379266e-01,-9.476214893980281495e-01
2.739584425543595898e+03,2.133666500653449930e+03,4.895553629086798537e+02,3.364777841316278773e-01,-2.270576356088816472e-01,-9.139078350126854655e-01
1.591921539231842644e+02,1.914706274937446778e+03,2.594477955855520122e+03,2.792063726285789471e-01,-9.002764947545784935e-01,3.339850812177104222e-01
2.082061990335883905e+01,1.974994016017667263e+03,2.503881786156599901e+03,-3.380314293794681735e-01,-4.230468653870809170e-01,-8.406938220528556993e-01
2.431236470543666655e+03,2.713095147391310320e+02,2.776540450374297961e+03,7.789516598415761051e-01,-2.753265489986148618e-01,5.634089128213777276e-01
7.979940480901123578e+01,1.928625090715102488e+03,2.469548522361999858e+03,4.105503383352570863e-05,-9.984450715604161752e-01,-5.574439336112217008e-02
1.163764891717458340e+03,2.133727888397314018e+03,3.064412263259849851e+02,9.986573107304731745e-02,2.330706518561483920e-01,9.673184103492479258e-01
6.661154052055559305e+02,3.408856610849598496e+02,2.284433796112740765e+03,1.234024858397124585e-01,-6.897455963142293811e-01,7.134583651858794617e-01
1.054670811474800985e+03,2.470151869022156006e+03,2.534227358455802914e+02,2.736759459469941327e-03,4.177700529642214278e-01,-9.085486739817150159e-01
2.995542625997906271e+03,1.337338817647466612e+03,1.118420842509588283e+03,-4.762383741192933173e-01,7.969615320716656459e-01,-3.715498989559756216e-01
1.701360028780168022e+03,1.154458408822905312e+03,8.572261981643259787e+02,9.440539230391863101e-02,9.935752196736860054e-01,-6.241718316561435664e-02
2.252875582320500143e+03,2.708361757130928254e+03,2.881212760168292789e+03,-3.539563661651961429e-02,-9.197506552505102517e-01,3.909039281905060115e-01
1.522594562310570154e+01,1.954015483081373304e+03,2.518896259395795369e+03,-2.943459675240934505e-04,-9.548736928899721477e-01,2.970120266708382029e-01
5.987408993143342286e+02,1.057468533715608601e+02,1.086332270521621240e+03,-4.037231803125050367e-01,-8.648459176164717821e-01,-2.984110126327099710e-01
2.720091271200045867e+03,1.329116403463834104e+03,4.919763254049414058e+02,4.777627713560229916e-02,-5.859183115493047517e-02,-9.971381171457514014e-01
6.530159903911732044e+02,2.601814578090032683e+03,1.535805082473387301e+03,-7.611591283980808642e-01,-6.485615468393705063e-01,-2.168229138509448085e-03
1.461352918490963475e+03,3.058693357652232407e+02,9.591842274181530001e+02,-2.947742409781347050e-01,8.695603350017915290e-01,3.961981456889176467e-01
3.374863706602936304e+02,5.475157481615444510e+01,2.862317655775725143e+03,3.755781219340501020e-02,-9.839695235086284297e-01,-1.743369942079069368e-01
1.226980886460986540e+02,1.892266347051609500e+03,2.491663000114081569e+03,-1.166888199042647317e-01,-7.291015436741681288e-01,-6.743846516056657414e-01
1.054881010252511402e+02,1.971116955195051332e+03,2.542273113490599371e+03,-3.500432611309272635e-01,8.442827186518936378e-01,-4.057787652435657089e-01
1.210283184134547980e+02,1.960745365695479450e+03,2.602239629438167412e+03,1.702372455478002797e-02,2.922787620572078193e-01,9.561816344464000306e-01
8.447748223931921530e+02,3.000000000000000000e+03,1.426387673796850322e+03,5.821446924947062951e-02,9.857124087264776957e-01,-1.580573403947054534e-01
8.466917821007049270e+02,1.317307776375368121e+03,3.076216769634496586e+02,-1.816482985242537374e-01,9.441923969879200129e-01,2.747810275718642892e-01
4.827657723266816703e+01,1.887102655848944096e+03,2.552898957403669556e+03,-1.635160421825816116e-03,-2.145611406186715975e-01,-9.767091906943485835e-01
2.920261265998007730e+03,1.845312152272097137e+03,1.040518285767096813e+03,5.017591364207483196e-01,-5.998864287378035121e-01,-6.231966315975312476e-01
2.428906338299193521e+03,3.020019600555855277e+02,2.747224939026478296e+03,-4.356327959628591984e-02,9.124501195055122471e-01,4.068624092800812719e-01
2.252962373731929347e+03,2.491833381081102289e+03,1.996266863917064484e+03,6.721653470400914543e-01,1.623499288040224642e-01,7.223823411849172871e-01
8.747714778984325221e+02,2.962311373204931442e+03,1.433747757917643867e+03,2.784040044678329218e-01,1.710922995673465341e-02,-9.603116601117381856e-01
2.778582472420891463e+03,2.674388148811372957e+03,1.391914452185193568e+03,-1.079683010507490881e-01,9.707253354218807750e-01,-2.145580787066569961e-01
9.731715804650007158e+02,2.614935955201973684e+03,2.228592018690657824e+03,4.727463934583278626e-01,8.730289529524933867e-01,1.197133859633785491e-01
1.719709251283342610e+03,7.340545022003119584e+02,2.201865047775411313e+03,7.002195059970864888e-01,6.859673891638122800e-01,1.978418166742792472e-01
7.654990383286873623e+01,1.957977613006073398e+03,2.480166975364679729e+03,-5.615461547710086029e-03,-9.992869185014873201e-01,3.733793116132945455e-02
1.397340242240576913e+02,1.948199583540053709e+03,2.614891232466550264e+03,-1.449345142502491968e-01,-9.469903616798595047e-01,-2.867110766337659378e-01
2.057048577303110960e+03,2.535744577019957262e+02,2.943569746411786127e+03,4.007116814458954179e-01,-3.578293571549183705e-01,8.434383792020025972e-01
1.307286789357004864e+03,2.417812395907802966e+03,1.626979806892782335e+03,-3.500771242783102394e-02,-7.448881484292287913e-01,-6.662702953008227125e-01
1.863674778551327336e+03,2.037966450682151162e+03,1.179689388663610771e+03,3.871591985318808549e-01,5.263398583622281857e-01,7.570165840266520618e-01
9.231529388985493370e+02,3.324296135086489699e+02,8.072598836431137670e+02,6.220645963528751571e-02,-6.678514155835013621e-01,-7.416905305332922582e-01
2.877575593920771553e+03,1.824301868773914748e+03,1.060116560355628508e+03,1.623514692700042117e-01,-8.757984243025809246e-01,4.545537596533409941e-01
8.958352680250533240e+02,2.101656690957182491e+03,2.400771599464948849e+03,-9.337291065318222005e-02,-9.894489375321079416e-01,-1.107804115028276915e-01
1.094230090699549464e+03,9.425690931817933915e+02,2.342299373141354408e+03,-4.954266310937748830e-01,8.685566041927147429e-01,1.272314883558967047e-02
1.109148330982438893e+03,2.152363038256155960e+03,2.746652094091481899e+02,-4.867495050529724310e-02,4.339093061455340933e-02,9.978717233861824631e-01
4.152261583074707119e+01,2.968719437279703925e+03,4.678757630329724861e+02,1.144098746558571827e-01,-1.082065217213448866e-01,9.875230271938975068e-01
1.092512329320590254e+02,1.953041862726212003e+03,2.657659159881351115e+03,-1.034914586096843080e-02,-3.566514916993790973e-01,9.341801799698793429e-01
1.990950845380086776e+03,4.282557082610915700e+01,2.012793245700230273e+03,-9.697428142214977731e-01,-2.259439592212925119e-01,9.245648466806732912e-02
2.867306143660510770e+03,1.514702707739523646e+02,8.231584300978467184e+01,-6.404368356092284831e-01,7.587197310144611073e-01,1.191009209207969516e-01
2.870677872696788654e+03,6.645197155401490363e+01,2.903362928544373062e+03,-1.441992028190979165e-02,-8.459477332648041026e-01,-5.330708193881963375e-01
